timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,100.09770480049555,31.669452670792868,9.905580262552103,33.18244645600217
10,67.78339996943603,25.731436950330156,9.138410810145286,27.305995672448866
20,44.76705622156684,20.506796610766923,8.479912216637235,22.190935501623972
30,30.030147529258873,16.322822648096405,7.993565138324619,18.175027450373978
40,20.054763968751445,12.836755172565397,7.471286388292279,14.852690115136244
50,13.653611019182165,10.01112306194172,7.0687436118211595,12.255191602378309
60,9.28741645892624,7.650289510875014,6.6056529917930416,10.107501226722095
70,6.5654283383717305,5.748378013261361,6.259062384953708,8.498218149829352
80,4.874071508534742,4.287485664620476,5.935676311049657,7.322211864859017
90,3.6876941925232707,2.9452897840033603,5.647114679728172,6.369037299133675
100,2.997614245086146,2.0210003434325,5.37487807376068,5.74227800580463
110,2.5719554542041316,1.2551249822652355,5.168768835529321,5.3189764049340775
120,2.228178295376082,0.7136534688853585,4.899046843569145,4.950753604163401
130,2.0667429691445354,0.49958978412727517,4.741791086518422,4.768036562421673
140,1.9053301825164735,0.17555662614278875,4.574692544718013,4.578059851911201
150,1.7489167025963785,0.10083188235053664,4.38496484137123,4.386123998311056
160,1.6337800762569137,0.1652664633835456,4.23606749650035,4.239290133834443
170,1.5796963564086597,0.3723057847659909,4.151872869335601,4.1685321062090015
180,1.529911787247949,0.5103985034711584,4.070445065024443,4.102320033801293
190,1.4702985253061298,0.5647191068504963,3.9817554054368287,4.021602140735385
200,1.4012818164394465,0.600720586329075,3.8798498370419394,3.926079466953504
210,1.3436796800669168,0.6476465661858727,3.789595018737983,3.8445385263690732
220,1.291201191504161,0.6375496680492824,3.7143967918514065,3.768715047140838
230,1.2563500094060058,0.8040905076410012,3.6295025222456725,3.7175058982422695
240,1.22603376560152,0.5619343581386865,3.629132292816009,3.6723795312599052
250,1.1839510689929522,0.5093800078962263,3.5726731961485245,3.6088033693902575
260,1.1681812433041934,0.37372375036358885,3.565154167039667,3.5846887837504284
270,1.1304281070673847,0.5083852934595098,3.4894488921798694,3.5262883004288277
280,1.101469253682157,0.3407262073930464,3.4641113495526206,3.4808277450203895
290,1.0795915057506986,0.20932552361267273,3.439722283618543,3.4460856871612586
300,1.07876169041163,0.18792841680174693,3.4396310128684324,3.444761035910609
