timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,53.605394614577,80.79731912007547,3.413409730325004,80.86938940648923
10,299.6619100598199,41.33095346533842,186.68290042996452,191.203433617961
20,1149.3672968556984,7.268659684771162,374.3928108321289,374.4633629828093
30,186403.21599521386,496.4322594558802,4742.862781399818,4768.77262525863
40,39876685.45520901,6076.720583840266,69484.02041103716,69749.23387059888
50,57299485599.0496,241492.68019851204,2632910.6571425074,2643962.413326644
60,11902080391471.42,3458499.6347037465,37948551.85690577,38105823.80371159
70,70488671740133.72,8378094.518849873,92354888.79604334,92734125.06891039
80,70496395804548.72,8301873.86736381,92366872.73284358,92739205.77703339
90,422997019363304.2,22917463.348468613,226009792.3453644,227168739.84402677
100,6031137847673505.0,81778779.9343176,853879996.5853646,857787163.2381587
110,4.365626337887723e+16,99243225.08223154,2305691851.59212,2307826711.9138346
120,1.5875041003416515e+18,1553387268.5450313,13829768191.67999,13916734539.45578
130,3.136583321927575e+18,73563142.62633869,19561639853.01874,19561778172.629505
140,2.2880508176737448e+19,5883802698.812959,52505265101.3535,52833909542.6599
150,2.1441680867402266e+23,466251067297.98553,5093276018484.984,5114572382734.529
160,5.2192304840700213e+23,733867866577.8578,7945819646836.864,7979637329205.773
170,5.222669811599304e+23,691682072530.9818,7952241672135.646,7982266075589.782
180,1.8397724936628088e+25,4508184168097.071,47161411320857.914,47376391190851.87
190,2.6724501119824038e+26,13797384549842.473,180037561485844.1,180565476673104.16
200,3.8983453352907713e+27,47773109482169.38,687979549780281.4,689636230853247.8
210,1.5843748152119623e+29,448932398407530.4,4373537749607976.0,4396518252616033.5
220,9.521643287725277e+29,755672498669990.5,1.0751418845203744e+16,1.0777942665938076e+16
230,3.866450813561877e+31,6409078168253114.0,6.838123799390233e+16,6.8680928885284376e+16
240,9.471620988306937e+31,9486643677541080.0,1.0707652029025704e+17,1.0749594227567133e+17
250,5.567922118623707e+34,2.4062705560466963e+17,2.595180842413867e+18,2.60631252629475e+18
260,2.4454040297513788e+35,7.023826182426209e+17,5.41669528592457e+18,5.462044412394211e+18
270,1.4484073083295602e+36,1.6838707753325486e+18,1.3185987669802641e+19,1.3293069307583044e+19
280,3.2467172716428305e+38,2.54404847400017e+19,1.9738979824255422e+20,1.990224879606386e+20
290,1.0260435437313128e+41,3.501000979187469e+20,3.520676235463764e+21,3.538040592407331e+21
300,8.674869716629984e+42,2.9139493920526366e+21,3.2401280906306987e+22,3.253204735993199e+22
