timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,109.38089752197266,33.20051956176758,10.04567813873291,34.68702697753906
2,6463374.5,8053.62744140625,2497.243896484375,8431.9111328125
4,2233168035840.0,3892984.5,3067494.25,4956293.5
6,2.177111638077866e+18,2566620672.0,4166615552.0,4893692416.0
8,6.510010013925116e+25,13959298023424.0,22830662025216.0,26760064270336.0
10,2.3263620674821346e+32,2.154343569765171e+16,4.576984297583411e+16,5.058654142411571e+16
12,inf,inf,inf,inf
14,inf,inf,inf,inf
16,inf,inf,inf,inf
18,,,,
20,,,,
22,,,,
24,,,,
26,,,,
28,,,,
30,,,,
32,,,,
34,,,,
36,,,,
38,,,,
40,,,,
42,,,,
44,,,,
46,,,,
48,,,,
50,,,,
52,,,,
54,,,,
56,,,,
58,,,,
60,,,,
62,,,,
64,,,,
66,,,,
68,,,,
70,,,,
72,,,,
74,,,,
76,,,,
78,,,,
80,,,,
82,,,,
84,,,,
86,,,,
88,,,,
90,,,,
92,,,,
94,,,,
96,,,,
98,,,,
100,,,,
