timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,209.2391504983843,47.02364372218544,9.50829041264502,47.975312979512985
10,46.251235668691656,20.428559185194484,9.562298989919437,22.555788444556935
20,12.91776824940921,9.80641155343673,6.7771486030722325,11.920379639235543
30,5.695254487895331,5.914285433344157,5.260135661727914,7.915036283356422
40,2.7139230446238978,3.8271540501072914,3.8994929628876407,5.463803939643412
50,1.4982028808947683,2.369423711112741,3.2963711816267267,4.059585162284744
60,2.072386820858439,2.0208462463829213,4.32578726683628,4.774542389532512
70,2.419530509999076,1.50698762977713,4.933946077298427,5.158956833507122
80,2.197361260800109,1.5700299431605973,4.6589676803322355,4.916398465218335
90,1.719259988994433,0.9423818469419505,4.245441830185999,4.348776825607261
100,1.9756979076211967,0.4854577908465856,4.636486570361173,4.661831934318649
110,1.9363746607120809,1.0442079296784392,4.495525671979813,4.615205441563018
120,1.9424311146577293,1.0144163233385248,4.5097341145769745,4.622417361212099
130,1.851496613103891,0.6559553827768108,4.464995552063734,4.5129217524950285
140,1.9171018565147335,0.8229432976284745,4.517840717704691,4.59218035595969
150,1.7337170508594981,0.7895436903874498,4.295056265105714,4.367022734020797
160,1.4855076401499372,0.6397592961856242,3.9914022704550067,4.042348827309354
170,1.4262812946685333,0.5452880608049686,3.923232745083756,3.960946129569786
180,1.9559393334120152,0.9088157943782919,4.548558729907829,4.6384623171404735
190,2.0961658248599218,0.808959825106525,4.733223856403029,4.80185631537004
200,1.9927721182368985,1.0051658064973366,4.572760107643353,4.681932645885231
210,1.9910002609711057,0.6023609010443195,4.640922776299476,4.679850731666787
220,1.6552216739859766,0.6475796850057276,4.21759160723435,4.267017508031311
230,1.958004090594768,1.0822402996163258,4.512959221002204,4.640909931957573
240,2.0919161456421866,1.2957073167925957,4.618681646452176,4.796986304135551
250,2.4238248004121385,1.3741075813281252,4.977338762779774,5.163532976996809
260,2.290010232256765,1.3166760313858796,4.843188699937093,5.0189752494731845
270,1.9174398995612147,0.7296687941059113,4.534249920999215,4.592585208264879
280,1.7204719249260507,0.820384843433023,4.272254660346446,4.350309319368746
290,1.5463996953795527,0.46128028984570457,4.0984896173316026,4.124366211816681
300,1.9067170505541404,0.9984080828974141,4.469571439869896,4.579725707517378
