timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,99.71966552734375,31.49808692932129,10.236553192138672,33.11972427368164
2,13473.958984375,381.41387939453125,52.31678771972656,384.9851379394531
4,13437720.0,11911.6064453125,2434.85888671875,12157.916015625
6,180060635136.0,1269965.75,606509.875,1407361.625
8,9467917175357440.0,275894912.0,167418992.0,322718272.0
10,6.623718410076081e+19,11670977536.0,24339212288.0,26992758784.0
12,4.661076545180797e+22,446391975936.0,559868411904.0,716043583488.0
14,4.14476664411967e+25,20785724915712.0,4886521970688.0,21352385871872.0
16,1.7171901573780435e+29,1324650189553664.0,366348496535552.0,1374375844511744.0
18,3.789272563250585e+32,6.357749034962125e+16,1.1229560288837632e+16,6.456159620615373e+16
20,inf,inf,7.72726051762602e+18,inf
22,,,,
24,,,,
26,,,,
28,,,,
30,,,,
32,,,,
34,,,,
36,,,,
38,,,,
40,,,,
42,,,,
44,,,,
46,,,,
48,,,,
50,,,,
52,,,,
54,,,,
56,,,,
58,,,,
60,,,,
62,,,,
64,,,,
66,,,,
68,,,,
70,,,,
72,,,,
74,,,,
76,,,,
78,,,,
80,,,,
82,,,,
84,,,,
86,,,,
88,,,,
90,,,,
92,,,,
94,,,,
96,,,,
98,,,,
100,,,,
