timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,354.07128915124565,533.3436376142499,263.8481634721865,595.0388971750045
10,56.702506548634865,211.51907705682513,109.37178150539467,238.12288119505624
20,8.889445465878287,60.98138970493913,71.90768787502928,94.28385580722866
30,4.30422375195793,23.85620399586854,61.11550771175378,65.60658314497053
40,2.7906306889935886,3.821627699215292,52.68800480870556,52.82642036891757
50,2.6490010999468336,0.6365812410814287,51.464510726036615,51.46844761547441
60,2.919183660504096,15.389496674394715,51.79138009951938,54.029470296349345
70,2.407477226694477,4.385453337080313,48.86967388598749,49.06604963408484
80,2.3253905208995893,6.389205897940406,47.797160678154434,48.222303148020515
90,2.393553770359619,1.5448082549394786,48.8995637793947,48.92395906260673
100,2.3086746647174543,0.43936574726895694,48.04666088769939,48.04866974971788
110,2.3951236587767686,10.102627912653391,47.88591199961889,48.940000600498244
120,3.7950968851204805,36.45890246344491,49.657278583119016,61.60435767963562
130,2.4144627761991346,9.963946721614999,48.116343812970165,49.137183234279256
140,3.0519474385424346,28.31202689094187,47.43813415248348,55.24443355255292
150,3.021678947106055,30.634577105273717,45.64210372766681,54.969800318957454
160,2.0913755257490765,1.5556990544495177,45.70509081274274,45.73155940648729
170,2.092624772206354,0.15077075562739667,45.74496737768649,45.74521583954276
180,2.040013837231594,0.15087536261644852,45.166260348367885,45.16651234301353
190,2.0608010202876903,10.2014615852684,44.234954524809716,45.39604630678414
200,2.1565439963257385,12.934358726958079,44.60096815819251,46.43860459063922
210,2.010026761292578,3.769664520000885,44.67456088983108,44.83332199706573
220,2.113740992139093,3.2622949202157043,45.85955106619153,45.97543900974838
230,2.1548038708485167,10.031594955862564,45.322962982245876,46.41986504556553
240,5.657708978704505,59.25978617264496,46.324795968000835,75.21774377568437
250,2.09032258522733,8.142339709398723,44.98916413186711,45.72004577017974
260,1.8790904085516305,2.681667436491386,43.265448897609886,43.34847642710907
270,2.3694064719780794,21.616598909568857,43.613405319476094,48.67654950772579
280,2.1662680855969274,12.70795576761421,44.77472440792112,46.54318516815246
290,1.964803336430712,7.510213518528786,43.68523811697516,44.32610220209659
300,1.9566266914538741,0.4612881617158153,44.23136788169383,44.23377319937645
