timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,72.07406616210938,26.263887405395508,10.150022506713867,28.156965255737305
2,8928.609375,310.8516845703125,39.82402420043945,313.3922424316406
4,21250760.0,13993.54296875,6159.47998046875,15289.158203125
6,999953858560.0,3003782.75,1405981.625,3316548.25
8,1.502971234835497e+17,870768192.0,946060928.0,1285794816.0
10,2.1926346743005936e+22,332363661312.0,361558048768.0,491110793216.0
12,1.0555039244908911e+28,229711863087104.0,251670202155008.0,340742471942144.0
14,1.1104402618492415e+33,7.448979106797978e+16,8.164628032493978e+16,1.105207785202647e+17
16,inf,inf,inf,inf
18,,,,
20,,,,
22,,,,
24,,,,
26,,,,
28,,,,
30,,,,
32,,,,
34,,,,
36,,,,
38,,,,
40,,,,
42,,,,
44,,,,
46,,,,
48,,,,
50,,,,
52,,,,
54,,,,
56,,,,
58,,,,
60,,,,
62,,,,
64,,,,
66,,,,
68,,,,
70,,,,
72,,,,
74,,,,
76,,,,
78,,,,
80,,,,
82,,,,
84,,,,
86,,,,
88,,,,
90,,,,
92,,,,
94,,,,
96,,,,
98,,,,
100,,,,
