Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,SEED,LEARNING_RATE,BATCH_SIZE,MDP_MODULE_DISCOUNT
148,:,1612291658.2,4.445,0,223,0,0,90715284,0.5,5,0.95
153,:,1612291658.318,4.365,0,223,0,0,1111384852,0.015625,1,0.9
139,:,1612291657.98,4.72,0,223,0,0,2182315642,0.5,25,0.9
138,:,1612291657.896,4.817,0,223,0,0,240309497,0.03125,25,0.8
154,:,1612291658.364,4.357,0,223,0,0,2289609983,0.5,1,0.95
156,:,1612291658.396,4.355,0,223,0,0,3390822559,0.0625,5,0.9
140,:,1612291658.038,4.816,0,223,0,0,991818103,0.5,25,0.95
146,:,1612291658.171,4.766,0,223,0,0,1953635580,0.5,25,0.9
149,:,1612291658.232,4.714,0,223,0,0,733348321,0.125,25,0.9
152,:,1612291658.287,4.687,0,223,0,0,2034693659,0.015625,25,0.8
158,:,1612291658.506,4.488,0,223,0,0,4017802264,0.5,5,0.9
159,:,1612291658.614,4.405,0,223,0,0,1111384852,0.0625,5,0.8
155,:,1612291658.37,4.668,0,223,0,0,2182315642,0.03125,25,0.9
157,:,1612291658.418,4.737,0,223,0,0,240309497,0.5,25,0.95
160,:,1612291658.757,4.901,0,223,0,0,1111384852,0.25,25,0.9
161,:,1612291661.866,4.42,0,223,0,0,1501843923,0.25,5,0.8
162,:,1612291662.074,4.275,0,223,0,0,3543305936,0.5,1,0.8
163,:,1612291662.158,4.302,0,223,0,0,3390822559,0.5,1,0.9
167,:,1612291662.335,4.292,0,223,0,0,2034693659,0.25,1,0.8
164,:,1612291662.258,4.384,0,223,0,0,1953635580,0.015625,5,0.8
171,:,1612291662.499,4.266,0,223,0,0,3543305936,0.0625,1,0.8
166,:,1612291662.316,4.704,0,223,0,0,384799037,0.125,25,0.9
172,:,1612291662.552,4.477,0,223,0,0,384799037,0.25,5,0.95
165,:,1612291662.286,4.765,0,223,0,0,2034693659,0.015625,25,0.95
178,:,1612291662.682,4.383,0,223,0,0,384799037,0.125,1,0.95
