Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,SEED,LEARNING_RATE,BATCH_SIZE,MDP_MODULE_DISCOUNT
304,:,1612262828.817,30.167,0,229,0,0,1395720285,2,5,0.8
306,:,1612262831.221,28.72,0,229,0,0,1501843923,2,1,0.9
300,:,1612262820.383,39.969,0,229,0,0,90715284,1,25,0.8
305,:,1612262829.229,31.701,0,229,0,0,384799037,0.25,1,0.8
299,:,1612262820.3,41.071,0,229,0,0,2390141961,0.5,25,0.95
307,:,1612262831.462,30.32,0,229,0,0,90715284,1,1,0.9
309,:,1612262833.428,29.319,0,229,0,0,107577988,0.25,1,0.9
308,:,1612262832.83,32.48,0,229,0,0,3602412539,0.25,5,0.95
302,:,1612262826.461,39.827,0,229,0,0,90715284,2,25,0.8
313,:,1612262844.649,30.262,0,229,0,0,4017802264,1,1,0.8
311,:,1612262844.14,30.977,0,229,0,0,3390822559,0.125,5,0.9
310,:,1612262841.407,39.348,0,229,0,0,90715284,2,25,0.95
312,:,1612262844.451,39.73,0,229,0,0,3543305936,2,25,0.8
315,:,1612262854.929,29.87,0,229,0,0,1501843923,1,5,0.8
319,:,1612262860.354,28.75,0,229,0,0,2034693659,0.5,1,0.8
322,:,1612262861.784,29.46,0,229,0,0,2390141961,0.125,1,0.8
320,:,1612262860.932,30.446,0,229,0,0,991818103,1,1,0.95
317,:,1612262858.986,33.532,0,229,0,0,384799037,0.25,5,0.95
318,:,1612262859.943,32.873,0,229,0,0,2182315642,0.125,1,0.8
314,:,1612262852.23,41.927,0,229,0,0,384799037,0.25,25,0.8
324,:,1612262865.312,30.346,0,229,0,0,4047805392,1,5,0.9
325,:,1612262866.29,29.657,0,229,0,0,3390822559,0.5,1,0.8
316,:,1612262858.984,40.804,0,229,0,0,2289609983,0.25,25,0.9
323,:,1612262862.749,37.894,0,229,0,0,733348321,2,25,0.95
321,:,1612262861.373,43.077,0,229,0,0,384799037,0.25,25,0.9
327,:,1612262875.12,30.522,0,229,0,0,240309497,2,1,0.95
326,:,1612262874.913,32.6,0,229,0,0,240309497,2,5,0.8
328,:,1612262880.757,30.917,0,229,0,0,384799037,2,1,0.95
330,:,1612262884.801,32.177,0,229,0,0,1953635580,0.125,5,0.8
331,:,1612262889.106,30.486,0,229,0,0,1395720285,1,5,0.95
333,:,1612262891.38,28.658,0,229,0,0,3390822559,1,1,0.95
332,:,1612262891.246,29.171,0,229,0,0,991818103,1,1,0.8
329,:,1612262884.184,40.237,0,229,0,0,1111384852,1,25,0.9
336,:,1612262894.159,30.739,0,229,0,0,4173556719,0.125,1,0.95
338,:,1612262895.95,29.158,0,229,0,0,733348321,2,1,0.95
337,:,1612262895.66,30.276,0,229,0,0,4047805392,0.25,5,0.8
340,:,1612262900.646,28.984,0,229,0,0,1395720285,2,1,0.95
339,:,1612262899.79,30.796,0,229,0,0,1953635580,0.5,1,0.9
335,:,1612262892.82,39.848,0,229,0,0,3390822559,2,25,0.9
334,:,1612262892.522,41.737,0,229,0,0,2182315642,0.5,25,0.95
343,:,1612262907.516,28.336,0,229,0,0,991818103,2,1,0.8
341,:,1612262904.452,32.409,0,229,0,0,3602412539,0.25,5,0.9
342,:,1612262905.643,31.634,0,229,0,0,3543305936,2,5,0.95
345,:,1612262916.98,29.726,0,229,0,0,107577988,2,1,0.9
348,:,1612262920.419,30.947,0,229,0,0,3602412539,2,5,0.8
347,:,1612262920.041,31.457,0,229,0,0,240309497,0.5,1,0.9
344,:,1612262911.677,41.399,0,229,0,0,107577988,0.125,25,0.95
351,:,1612262925.111,30.424,0,229,0,0,3543305936,0.125,1,0.8
352,:,1612262925.938,29.709,0,229,0,0,90715284,2,1,0.9
350,:,1612262924.9,31.009,0,229,0,0,107577988,0.125,1,0.95
349,:,1612262924.424,32.167,0,229,0,0,90715284,0.5,5,0.8
353,:,1612262929.632,29.378,0,229,0,0,107577988,0.125,1,0.8
