Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,SEED,LEARNING_RATE,BATCH_SIZE,MDP_MODULE_DISCOUNT
92,:,1612293738.323,3.7,0,632,0,0,1501843923,2,5,0.8
75,:,1612293738.015,4.092,0,632,0,0,991818103,0.125,25,0.95
81,:,1612293738.141,3.973,0,632,0,0,2034693659,0.5,25,0.9
85,:,1612293738.183,3.951,0,632,0,0,1501843923,2,25,0.95
88,:,1612293738.252,3.918,0,632,0,0,4173556719,0.5,25,0.8
87,:,1612293738.242,3.96,0,632,0,0,4017802264,0.5,25,0.9
86,:,1612293738.209,4.056,0,632,0,0,4017802264,1,25,0.8
94,:,1612293738.4,3.911,0,632,0,0,4173556719,0.125,25,0.8
93,:,1612293738.347,3.99,0,632,0,0,1111384852,1,25,0.9
95,:,1612293738.492,4.133,0,632,0,0,2182315642,2,25,0.9
96,:,1612293738.906,3.944,0,632,0,0,1395720285,0.5,1,0.9
97,:,1612293741.258,3.669,0,632,0,0,2034693659,0.25,5,0.8
98,:,1612293741.337,3.657,0,632,0,0,240309497,1,5,0.8
100,:,1612293741.486,3.524,0,633,0,0,1111384852,0.25,1,0.8
101,:,1612293741.512,3.537,0,633,0,0,2034693659,0.5,1,0.9
103,:,1612293741.56,3.499,0,633,0,0,4173556719,0.5,1,0.9
99,:,1612293741.363,3.713,0,632,0,0,1395720285,0.25,1,0.8
102,:,1612293741.55,3.615,0,633,0,0,240309497,2,5,0.8
106,:,1612293741.658,3.569,0,633,0,0,1953635580,0.25,5,0.9
109,:,1612293741.757,3.476,0,633,0,0,240309497,0.125,1,0.9
111,:,1612293741.788,3.452,0,633,0,0,2289609983,0.5,1,0.8
108,:,1612293741.735,3.564,0,633,0,0,1395720285,2,1,0.9
113,:,1612293741.806,3.588,0,633,0,0,4047805392,0.5,5,0.8
115,:,1612293741.979,3.564,0,633,0,0,1953635580,1,1,0.95
104,:,1612293741.612,3.95,0,633,0,0,384799037,0.125,25,0.9
105,:,1612293741.635,3.947,0,633,0,0,2034693659,0.5,25,0.95
116,:,1612293742.004,3.621,0,633,0,0,384799037,0.5,5,0.8
107,:,1612293741.709,3.945,0,633,0,0,1953635580,0.5,25,0.9
110,:,1612293741.768,3.92,0,633,0,0,240309497,0.5,25,0.8
117,:,1612293742.024,3.672,0,633,0,0,3602412539,0.25,5,0.95
118,:,1612293742.062,3.652,0,633,0,0,384799037,1,5,0.8
119,:,1612293742.114,3.607,0,633,0,0,2034693659,0.5,1,0.8
120,:,1612293742.135,3.595,0,633,0,0,2034693659,2,5,0.95
112,:,1612293741.797,3.953,0,633,0,0,2034693659,0.5,25,0.8
114,:,1612293741.9,3.954,0,633,0,0,384799037,2,25,0.9
123,:,1612293742.266,3.605,0,633,0,0,1395720285,1,5,0.8
124,:,1612293742.312,3.619,0,633,0,0,4047805392,0.125,1,0.95
125,:,1612293742.337,3.609,0,633,0,0,107577988,1,5,0.8
121,:,1612293742.171,3.835,0,633,0,0,2289609983,1,25,0.9
122,:,1612293742.202,3.899,0,633,0,0,1501843923,0.125,25,0.95
127,:,1612293742.686,3.561,0,633,0,0,4047805392,1,1,0.95
126,:,1612293742.345,3.917,0,633,0,0,4173556719,0.5,25,0.9
128,:,1612293742.917,3.964,0,633,0,0,3390822559,0.25,1,0.8
129,:,1612293744.941,3.612,0,633,0,0,3390822559,0.125,5,0.8
133,:,1612293745.077,3.501,0,633,0,0,3390822559,1,1,0.9
132,:,1612293745.058,3.526,0,633,0,0,90715284,0.25,1,0.9
130,:,1612293745.01,3.592,0,633,0,0,2289609983,2,5,0.9
131,:,1612293745.05,3.559,0,633,0,0,4017802264,2,5,0.9
137,:,1612293745.24,3.49,0,633,0,0,4173556719,2,1,0.9
136,:,1612293745.234,3.508,0,633,0,0,2034693659,0.25,1,0.9
135,:,1612293745.186,3.606,0,633,0,0,4173556719,0.5,5,0.8
138,:,1612293745.262,3.562,0,633,0,0,3390822559,0.25,5,0.9
139,:,1612293745.341,3.626,0,633,0,0,3602412539,2,5,0.8
140,:,1612293745.451,3.661,0,633,0,0,107577988,1,5,0.9
134,:,1612293745.118,4.006,0,633,0,0,733348321,2,25,0.9
141,:,1612293745.562,3.576,0,633,0,0,1501843923,0.5,1,0.95
143,:,1612293745.625,3.529,0,633,0,0,384799037,0.25,1,0.95
144,:,1612293745.654,3.509,0,633,0,0,4017802264,0.125,1,0.9
145,:,1612293745.687,3.499,0,633,0,0,3543305936,0.25,1,0.9
146,:,1612293745.696,3.5,0,633,0,0,107577988,0.25,1,0.8
142,:,1612293745.582,3.625,0,633,0,0,2034693659,0.125,1,0.95
148,:,1612293745.721,3.5,0,633,0,0,991818103,1,1,0.9
150,:,1612293745.751,3.532,0,633,0,0,4047805392,0.125,1,0.9
151,:,1612293745.782,3.588,0,633,0,0,107577988,0.125,5,0.8
149,:,1612293745.73,3.704,0,633,0,0,733348321,0.25,5,0.9
153,:,1612293745.884,3.664,0,633,0,0,1111384852,1,5,0.8
154,:,1612293745.945,3.611,0,633,0,0,1111384852,0.25,5,0.95
155,:,1612293745.953,3.656,0,633,0,0,733348321,0.5,5,0.95
147,:,1612293745.714,3.964,0,633,0,0,1953635580,0.25,25,0.95
156,:,1612293746.059,3.651,0,633,0,0,3602412539,1,5,0.95
152,:,1612293745.871,3.891,0,633,0,0,2390141961,1,25,0.8
157,:,1612293746.142,3.647,0,633,0,0,4017802264,0.25,5,0.95
159,:,1612293746.292,3.728,0,633,0,0,2390141961,2,5,0.95
158,:,1612293746.261,4.065,0,633,0,0,90715284,0.125,25,0.9
160,:,1612293746.962,4.183,0,633,0,0,4017802264,1,5,0.8
161,:,1612293748.577,3.453,0,633,0,0,2034693659,0.25,1,0.95
162,:,1612293748.584,3.532,0,633,0,0,2390141961,0.125,1,0.9
163,:,1612293748.602,3.558,0,633,0,0,4173556719,0.5,5,0.95
164,:,1612293748.61,3.62,0,633,0,0,4017802264,0.5,5,0.95
165,:,1612293748.618,3.731,0,633,0,0,4173556719,1,5,0.8
166,:,1612293748.742,3.638,0,633,0,0,90715284,0.125,5,0.9
169,:,1612293748.833,3.558,0,633,0,0,2182315642,1,1,0.95
168,:,1612293748.825,3.648,0,633,0,0,1501843923,0.25,1,0.8
170,:,1612293748.98,3.611,0,633,0,0,2182315642,0.125,5,0.95
167,:,1612293748.753,3.94,0,633,0,0,3543305936,2,25,0.8
174,:,1612293749.163,3.56,0,633,0,0,1953635580,0.5,1,0.8
176,:,1612293749.196,3.539,0,633,0,0,3602412539,0.125,1,0.9
171,:,1612293749.124,3.62,0,633,0,0,4017802264,0.125,5,0.8
172,:,1612293749.138,3.644,0,633,0,0,1501843923,1,5,0.9
175,:,1612293749.186,3.606,0,633,0,0,3390822559,0.5,1,0.8
178,:,1612293749.22,3.642,0,633,0,0,384799037,0.5,5,0.95
173,:,1612293749.155,3.717,0,633,0,0,384799037,2,1,0.9
177,:,1612293749.208,3.772,0,633,0,0,3602412539,2,5,0.95
181,:,1612293749.434,3.565,0,633,0,0,3390822559,2,1,0.8
179,:,1612293749.241,3.848,0,633,0,0,90715284,2,1,0.9
183,:,1612293749.556,3.568,0,633,0,0,733348321,0.5,1,0.8
184,:,1612293749.609,3.546,0,633,0,0,107577988,0.5,1,0.9
180,:,1612293749.31,3.891,0,633,0,0,3543305936,0.25,25,0.95
182,:,1612293749.466,3.754,0,633,0,0,2289609983,0.5,5,0.8
185,:,1612293749.678,3.621,0,633,0,0,2390141961,0.125,5,0.9
186,:,1612293749.71,3.621,0,633,0,0,4017802264,2,1,0.9
187,:,1612293749.762,3.584,0,633,0,0,733348321,0.25,5,0.8
188,:,1612293749.789,3.853,0,633,0,0,3602412539,0.5,5,0.9
189,:,1612293749.815,3.986,0,633,0,0,2182315642,1,25,0.9
190,:,1612293750.03,3.937,0,633,0,0,4017802264,0.125,25,0.8
191,:,1612293750.398,3.588,0,633,0,0,1953635580,0.25,1,0.9
193,:,1612293752.044,3.571,0,633,0,0,4017802264,0.5,1,0.95
194,:,1612293752.16,3.475,0,633,0,0,1111384852,0.5,1,0.9
192,:,1612293751.211,4.565,0,633,0,0,107577988,1,25,0.95
196,:,1612293752.25,3.642,0,633,0,0,1501843923,1,1,0.95
198,:,1612293752.391,3.526,0,633,0,0,733348321,0.125,1,0.8
199,:,1612293752.424,3.517,0,633,0,0,3390822559,0.5,1,0.9
195,:,1612293752.17,3.876,0,633,0,0,107577988,2,25,0.95
201,:,1612293752.619,3.534,0,633,0,0,991818103,0.25,5,0.95
202,:,1612293752.724,3.496,0,633,0,0,107577988,0.5,1,0.8
203,:,1612293752.736,3.494,0,633,0,0,90715284,0.5,1,0.95
197,:,1612293752.381,3.858,0,633,0,0,4173556719,1,25,0.8
204,:,1612293752.745,3.531,0,633,0,0,240309497,2,1,0.95
200,:,1612293752.49,3.994,0,633,0,0,2289609983,0.25,25,0.8
208,:,1612293752.873,3.623,0,633,0,0,2182315642,0.25,5,0.8
206,:,1612293752.792,3.823,0,633,0,0,1501843923,0.25,5,0.9
205,:,1612293752.782,3.846,0,633,0,0,3543305936,0.125,25,0.8
209,:,1612293752.896,3.88,0,633,0,0,3543305936,2,5,0.8
207,:,1612293752.862,4.012,0,633,0,0,2390141961,2,25,0.9
214,:,1612293753.202,3.689,0,633,0,0,2390141961,2,5,0.8
215,:,1612293753.221,3.683,0,633,0,0,2390141961,0.25,5,0.9
211,:,1612293753.022,3.892,0,633,0,0,1395720285,0.25,25,0.9
213,:,1612293753.154,3.825,0,633,0,0,2034693659,0.125,5,0.95
216,:,1612293753.242,3.753,0,633,0,0,4047805392,2,5,0.95
219,:,1612293753.366,3.636,0,633,0,0,991818103,1,1,0.8
210,:,1612293752.999,4.054,0,633,0,0,991818103,0.25,25,0.8
212,:,1612293753.124,3.937,0,633,0,0,2182315642,2,25,0.8
217,:,1612293753.331,3.825,0,633,0,0,2289609983,2,5,0.8
218,:,1612293753.345,3.976,0,633,0,0,2390141961,0.125,25,0.9
221,:,1612293753.828,3.501,0,633,0,0,2390141961,2,1,0.95
220,:,1612293753.656,3.826,0,633,0,0,107577988,1,25,0.8
222,:,1612293753.985,3.645,0,633,0,0,991818103,0.25,5,0.8
223,:,1612293753.998,3.87,0,633,0,0,240309497,0.5,25,0.9
225,:,1612293755.686,3.452,0,633,0,0,733348321,2,1,0.8
229,:,1612293755.962,3.443,0,633,0,0,2182315642,0.125,1,0.9
224,:,1612293755.636,3.883,0,633,0,0,2182315642,0.125,25,0.8
228,:,1612293755.942,3.662,0,633,0,0,1395720285,0.125,5,0.9
230,:,1612293756.074,3.631,0,633,0,0,1111384852,0.25,5,0.9
231,:,1612293756.159,3.557,0,633,0,0,4017802264,0.25,1,0.8
232,:,1612293756.229,3.508,0,633,0,0,1395720285,0.125,1,0.8
226,:,1612293755.791,4.099,0,633,0,0,733348321,0.125,1,0.95
227,:,1612293755.918,3.98,0,633,0,0,3543305936,0.25,25,0.9
233,:,1612293756.238,3.673,0,633,0,0,2390141961,1,1,0.8
234,:,1612293756.276,3.7,0,633,0,0,3543305936,1,5,0.9
236,:,1612293756.496,3.498,0,633,0,0,733348321,0.125,1,0.9
235,:,1612293756.35,3.665,0,633,0,0,1953635580,0.5,5,0.95
237,:,1612293756.511,3.652,0,633,0,0,3390822559,0.25,5,0.95
239,:,1612293756.656,3.614,0,633,0,0,1953635580,0.25,1,0.95
240,:,1612293756.818,3.551,0,633,0,0,4173556719,1,1,0.95
241,:,1612293756.891,3.49,0,633,0,0,2390141961,0.25,1,0.9
242,:,1612293756.904,3.488,0,633,0,0,1953635580,2,1,0.9
243,:,1612293756.914,3.493,0,633,0,0,2390141961,0.25,1,0.8
247,:,1612293757.009,3.48,0,633,0,0,2182315642,0.25,1,0.8
238,:,1612293756.629,3.899,0,633,0,0,107577988,0.5,25,0.95
246,:,1612293757.002,3.551,0,633,0,0,1953635580,2,1,0.8
248,:,1612293757.061,3.535,0,633,0,0,2182315642,0.125,5,0.9
249,:,1612293757.082,3.621,0,633,0,0,2289609983,0.125,5,0.95
250,:,1612293757.214,3.587,0,633,0,0,3543305936,0.5,1,0.8
244,:,1612293756.978,3.847,0,633,0,0,733348321,0.125,25,0.8
245,:,1612293756.995,3.942,0,633,0,0,1501843923,2,25,0.9
254,:,1612293757.686,3.596,0,633,0,0,2182315642,0.5,1,0.95
252,:,1612293757.349,3.943,0,633,0,0,3390822559,2,25,0.8
251,:,1612293757.33,4.039,0,633,0,0,1111384852,0.125,25,0.9
255,:,1612293757.874,3.517,0,633,0,0,1395720285,0.5,1,0.8
253,:,1612293757.514,3.896,0,633,0,0,4173556719,0.25,25,0.8
256,:,1612293759.145,3.861,0,633,0,0,3390822559,0.25,25,0.95
261,:,1612293759.737,3.405,0,633,0,0,240309497,0.25,1,0.8
257,:,1612293759.413,3.852,0,633,0,0,991818103,2,25,0.95
258,:,1612293759.548,3.869,0,633,0,0,3390822559,0.125,25,0.95
259,:,1612293759.614,3.918,0,633,0,0,1111384852,0.125,25,0.95
264,:,1612293759.91,3.629,0,633,0,0,2182315642,0.5,5,0.95
260,:,1612293759.716,3.878,0,633,0,0,2289609983,0.5,25,0.8
262,:,1612293759.769,3.833,0,633,0,0,90715284,0.25,25,0.8
266,:,1612293759.994,3.861,0,633,0,0,4017802264,0.25,25,0.8
270,:,1612293760.286,3.596,0,633,0,0,4047805392,0.125,5,0.95
265,:,1612293759.922,3.983,0,633,0,0,3602412539,0.125,25,0.8
263,:,1612293759.897,4.026,0,633,0,0,2182315642,0.25,1,0.9
268,:,1612293760.039,3.967,0,633,0,0,733348321,1,25,0.95
267,:,1612293760.014,4.041,0,633,0,0,384799037,0.25,25,0.95
271,:,1612293760.38,3.683,0,633,0,0,991818103,0.25,1,0.9
274,:,1612293760.45,3.622,0,633,0,0,733348321,2,5,0.8
269,:,1612293760.199,3.881,0,633,0,0,1395720285,0.5,25,0.8
276,:,1612293760.554,3.622,0,633,0,0,3602412539,0.125,5,0.8
277,:,1612293760.597,3.608,0,633,0,0,1501843923,0.5,1,0.8
275,:,1612293760.527,3.687,0,633,0,0,4173556719,0.5,5,0.9
278,:,1612293760.612,3.618,0,633,0,0,2034693659,0.25,5,0.95
272,:,1612293760.393,3.887,0,633,0,0,4017802264,1,25,0.9
273,:,1612293760.407,3.908,0,633,0,0,1111384852,1,25,0.8
279,:,1612293760.742,3.601,0,633,0,0,240309497,2,5,0.95
281,:,1612293760.834,3.527,0,633,0,0,3543305936,0.5,1,0.9
282,:,1612293760.943,3.513,0,633,0,0,2034693659,0.125,1,0.9
280,:,1612293760.824,3.875,0,633,0,0,4173556719,1,25,0.95
283,:,1612293761.291,3.52,0,633,0,0,90715284,0.5,5,0.95
285,:,1612293761.391,3.512,0,633,0,0,2289609983,2,1,0.8
287,:,1612293761.45,3.638,0,633,0,0,2034693659,0.25,1,0.8
286,:,1612293761.41,3.694,0,633,0,0,4047805392,0.25,5,0.9
284,:,1612293761.313,3.967,0,633,0,0,4047805392,2,25,0.9
288,:,1612293763.046,3.635,0,633,0,0,1111384852,0.5,5,0.9
289,:,1612293763.158,3.552,0,633,0,0,2182315642,0.25,5,0.9
290,:,1612293763.284,3.625,0,633,0,0,2390141961,0.125,5,0.8
292,:,1612293763.54,3.437,0,633,0,0,240309497,0.5,1,0.9
291,:,1612293763.433,3.801,0,633,0,0,4047805392,0.125,25,0.95
294,:,1612293763.603,3.881,0,633,0,0,1111384852,2,25,0.8
295,:,1612293763.617,3.968,0,633,0,0,107577988,1,25,0.9
293,:,1612293763.594,4.024,0,633,0,0,2289609983,0.5,25,0.95
303,:,1612293764.08,3.592,0,633,0,0,3543305936,1,5,0.8
305,:,1612293764.205,3.518,0,633,0,0,4173556719,0.25,1,0.9
300,:,1612293764.054,3.678,0,633,0,0,4173556719,2,5,0.95
307,:,1612293764.229,3.51,0,633,0,0,3602412539,2,1,0.8
297,:,1612293763.906,3.881,0,633,0,0,1111384852,0.5,25,0.8
296,:,1612293763.883,3.925,0,633,0,0,2390141961,0.5,25,0.8
306,:,1612293764.214,3.62,0,633,0,0,1395720285,2,1,0.95
298,:,1612293763.924,3.933,0,633,0,0,2034693659,1,25,0.95
299,:,1612293763.943,4.033,0,633,0,0,3543305936,1,5,0.95
301,:,1612293764.063,3.988,0,633,0,0,1501843923,2,25,0.8
302,:,1612293764.073,4.039,0,633,0,0,1111384852,0.5,25,0.95
304,:,1612293764.147,3.998,0,633,0,0,1501843923,1,25,0.8
308,:,1612293764.28,3.93,0,633,0,0,384799037,0.25,25,0.8
309,:,1612293764.315,3.922,0,633,0,0,107577988,0.125,25,0.8
313,:,1612293764.492,3.778,0,633,0,0,2390141961,2,5,0.9
310,:,1612293764.343,3.983,0,633,0,0,3602412539,0.125,25,0.9
312,:,1612293764.414,3.927,0,633,0,0,733348321,1,25,0.8
311,:,1612293764.361,4.085,0,633,0,0,3602412539,0.25,25,0.95
315,:,1612293764.826,3.677,0,633,0,0,3390822559,0.5,5,0.95
314,:,1612293764.724,3.9,0,633,0,0,4173556719,2,25,0.9
317,:,1612293765.104,3.569,0,633,0,0,2034693659,1,1,0.8
318,:,1612293765.122,3.604,0,633,0,0,1111384852,0.125,5,0.9
316,:,1612293764.934,4,0,633,0,0,2390141961,0.5,25,0.95
319,:,1612293765.31,3.745,0,633,0,0,1395720285,2,5,0.95
321,:,1612293766.74,3.822,0,633,0,0,1111384852,0.125,25,0.8
322,:,1612293766.977,3.592,0,633,0,0,4173556719,0.5,1,0.95
320,:,1612293766.709,3.881,0,633,0,0,3390822559,0.125,25,0.9
324,:,1612293767.241,3.473,0,633,0,0,1395720285,0.25,1,0.95
323,:,1612293767.019,3.871,0,633,0,0,991818103,0.25,25,0.95
325,:,1612293767.507,3.585,0,633,0,0,733348321,0.5,5,0.8
327,:,1612293767.671,3.549,0,633,0,0,991818103,0.125,1,0.95
329,:,1612293767.731,3.502,0,633,0,0,4047805392,0.5,1,0.8
331,:,1612293767.787,3.588,0,633,0,0,2034693659,2,5,0.9
330,:,1612293767.74,3.654,0,633,0,0,4173556719,0.125,5,0.9
332,:,1612293767.808,3.618,0,633,0,0,90715284,0.25,5,0.95
333,:,1612293767.834,3.602,0,633,0,0,4047805392,0.5,1,0.9
326,:,1612293767.618,3.911,0,633,0,0,384799037,0.125,25,0.8
335,:,1612293767.879,3.657,0,633,0,0,3390822559,0.5,5,0.9
334,:,1612293767.857,3.748,0,633,0,0,90715284,0.5,5,0.9
328,:,1612293767.723,3.914,0,633,0,0,2390141961,0.5,25,0.9
341,:,1612293768.27,3.5,0,633,0,0,384799037,1,1,0.95
338,:,1612293768.146,3.679,0,633,0,0,1953635580,2,5,0.9
339,:,1612293768.21,3.636,0,633,0,0,3543305936,1,1,0.8
340,:,1612293768.238,3.633,0,633,0,0,90715284,1,5,0.95
342,:,1612293768.282,3.694,0,633,0,0,1501843923,1,5,0.95
337,:,1612293768.112,3.921,0,633,0,0,1501843923,0.125,25,0.9
343,:,1612293768.342,3.707,0,633,0,0,240309497,0.25,5,0.9
346,:,1612293768.518,3.543,0,633,0,0,2182315642,0.125,1,0.8
336,:,1612293768.051,4.077,0,633,0,0,1395720285,0.5,5,0.8
347,:,1612293768.673,3.464,0,633,0,0,240309497,1,1,0.95
344,:,1612293768.351,3.882,0,633,0,0,3602412539,1,25,0.9
349,:,1612293768.753,3.562,0,633,0,0,384799037,2,5,0.8
345,:,1612293768.502,4.132,0,633,0,0,240309497,1,25,0.8
351,:,1612293769.068,3.574,0,633,0,0,1953635580,2,1,0.95
348,:,1612293768.726,3.984,0,633,0,0,733348321,0.125,25,0.95
350,:,1612293768.992,3.801,0,633,0,0,4047805392,0.25,1,0.95
353,:,1612293770.591,3.496,0,633,0,0,3543305936,2,1,0.8
352,:,1612293770.57,3.598,0,633,0,0,1953635580,0.25,5,0.95
354,:,1612293770.618,3.573,0,633,0,0,1395720285,2,5,0.9
356,:,1612293770.918,3.476,0,633,0,0,2182315642,0.25,1,0.95
355,:,1612293770.77,3.868,0,633,0,0,3602412539,0.5,25,0.8
358,:,1612293771.233,3.468,0,633,0,0,3602412539,0.25,1,0.8
360,:,1612293771.395,3.437,0,633,0,0,1501843923,0.125,1,0.9
364,:,1612293771.537,3.442,0,633,0,0,4017802264,0.125,1,0.95
357,:,1612293771.119,3.9,0,633,0,0,384799037,2,25,0.8
361,:,1612293771.427,3.608,0,633,0,0,107577988,0.25,5,0.95
359,:,1612293771.254,3.88,0,633,0,0,3390822559,0.25,25,0.9
365,:,1612293771.55,3.592,0,633,0,0,1953635580,1,5,0.8
363,:,1612293771.467,3.805,0,633,0,0,2289609983,0.125,5,0.8
366,:,1612293771.636,3.657,0,633,0,0,1953635580,0.5,5,0.8
362,:,1612293771.436,3.888,0,633,0,0,2182315642,0.5,25,0.95
368,:,1612293771.824,3.512,0,633,0,0,107577988,0.25,1,0.9
372,:,1612293771.983,3.49,0,633,0,0,2182315642,2,1,0.8
367,:,1612293771.662,3.843,0,633,0,0,2390141961,0.125,25,0.8
373,:,1612293772.049,3.582,0,633,0,0,2182315642,1,5,0.8
377,:,1612293772.17,3.609,0,633,0,0,2034693659,2,1,0.95
370,:,1612293771.87,3.98,0,633,0,0,3390822559,0.25,25,0.8
369,:,1612293771.846,4.026,0,633,0,0,1501843923,0.25,25,0.9
371,:,1612293771.886,3.994,0,633,0,0,1953635580,0.25,25,0.8
