timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,95.37555694580078,30.837087631225586,9.909862518310547,32.39029312133789
2,11.96486759185791,8.361132621765137,7.855254650115967,11.472294807434082
4,4.474520206451416,2.137266159057617,6.682201385498047,7.015676498413086
6,4.824202060699463,3.0832276344299316,6.599994659423828,7.284656524658203
8,3.92126727104187,0.23136049509048462,6.563567161560059,6.567643165588379
10,6.228237628936768,5.35995626449585,6.307257175445557,8.277113914489746
12,3.1734237670898438,0.5637851357460022,5.881309986114502,5.908270359039307
14,4.605782508850098,4.231933116912842,5.723141670227051,7.117836952209473
16,2.281859874725342,1.3954824209213257,4.811765193939209,5.010035514831543
18,2.387744903564453,1.8909862041473389,4.763335704803467,5.124958038330078
20,4.876988410949707,5.958734512329102,4.25915002822876,7.324402332305908
22,4.252230167388916,5.311540603637695,4.308372497558594,6.83919095993042
24,1.7232125997543335,2.1352429389953613,3.7942161560058594,4.3537726402282715
26,1.2524062395095825,0.7642924785614014,3.6321239471435547,3.7116665840148926
28,1.6893419027328491,2.5016086101531982,3.510657548904419,4.31077241897583
30,1.1105538606643677,0.012884687632322311,3.495128870010376,3.495152711868286
32,1.7938666343688965,2.8906540870666504,3.372929334640503,4.442131519317627
34,1.3127542734146118,1.6303210258483887,3.4325428009033203,3.800039052963257
36,1.1574888229370117,0.9658213257789612,3.4350497722625732,3.5682454109191895
38,1.1855121850967407,1.2037041187286377,3.4046630859375,3.6111817359924316
40,2.152738332748413,3.6845123767852783,3.17875599861145,4.866222381591797
42,1.1118507385253906,1.1901804208755493,3.288438558578491,3.497192859649658
44,2.9333860874176025,4.811213493347168,3.0198464393615723,5.680426597595215
46,1.4614192247390747,2.621244430541992,3.0339229106903076,4.0094404220581055
48,1.11029052734375,1.7827259302139282,3.0058414936065674,3.4947381019592285
50,0.9323043823242188,0.8743413686752319,3.0807266235351562,3.202397346496582
52,1.5702396631240845,3.0178802013397217,2.8574531078338623,4.156036376953125
54,0.8257922530174255,0.9989592432975769,2.843553304672241,3.0139200687408447
56,0.9735050201416016,1.6546319723129272,2.823251485824585,3.272392988204956
58,0.9301348924636841,1.5185598134994507,2.8152191638946533,3.198668956756592
60,1.0921213626861572,2.7707386016845703,2.0823888778686523,3.4660258293151855
62,1.0447689294815063,2.291177988052368,2.498591899871826,3.3900527954101562
64,0.5269438624382019,0.11667314171791077,2.4047389030456543,2.4075677394866943
66,0.597130537033081,1.093578815460205,2.3178699016571045,2.5628960132598877
68,0.5092984437942505,1.1542186737060547,2.066412925720215,2.3669140338897705
70,0.38296934962272644,0.434367299079895,2.0059878826141357,2.0524771213531494
72,0.3967907428741455,0.8340679407119751,1.915470838546753,2.089185953140259
74,0.3661014437675476,0.6405611634254456,1.9017878770828247,2.006767511367798
76,1.7718702554702759,4.133596420288086,1.5504695177078247,4.4148125648498535
78,0.3521011769771576,0.959190845489502,1.7184486389160156,1.9680225849151611
80,0.40214911103248596,1.0174046754837036,1.8407955169677734,2.103245258331299
82,0.3405712842941284,0.6598349213600159,1.8195884227752686,1.9355319738388062
84,0.412615567445755,1.0286369323730469,1.8656574487686157,2.130439281463623
86,0.3334868848323822,0.5983386635780334,1.8194358348846436,1.9152952432632446
88,0.3270222246646881,0.5165471434593201,1.8249447345733643,1.8966403007507324
90,0.35345473885536194,1.039271593093872,1.6756839752197266,1.9718017578125
92,1.163752794265747,2.995532751083374,1.9565441608428955,3.577887535095215
94,0.47188958525657654,1.1394822597503662,1.9729079008102417,2.278329610824585
96,2.4987335205078125,5.1421122550964355,1.0221329927444458,5.242715835571289
98,0.16674411296844482,0.023622572422027588,1.3541150093078613,1.354321002960205
100,0.1721010059118271,0.2701636552810669,1.3491191864013672,1.3759037256240845
