timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,101.29686737060547,31.781574249267578,10.207714080810547,33.380615234375
2,93.67317962646484,30.347373962402344,10.461455345153809,32.09992218017578
4,87.30142211914062,29.080034255981445,10.708292007446289,30.98896026611328
6,77.72816467285156,27.217714309692383,10.686716079711914,29.240550994873047
8,68.74771881103516,25.34314727783203,10.674724578857422,27.499542236328125
10,62.87169647216797,23.986305236816406,10.78174114227295,26.298072814941406
12,58.84602737426758,22.97696304321289,10.925446510314941,25.442214965820312
14,53.760887145996094,21.694839477539062,10.986527442932129,24.31809425354004
16,42.88936996459961,19.061962127685547,10.4127197265625,21.72056770324707
18,33.371761322021484,16.471540451049805,9.786606788635254,19.159576416015625
20,32.33635330200195,16.07596206665039,9.86221981048584,18.860008239746094
22,27.25255012512207,14.350520133972168,9.687140464782715,17.31410026550293
24,22.472986221313477,12.607741355895996,9.394026756286621,15.722685813903809
26,21.07401466369629,12.008246421813965,9.360352516174316,15.225444793701172
28,17.968143463134766,10.835402488708496,8.957881927490234,14.05879020690918
30,17.084213256835938,10.359728813171387,8.977884292602539,13.708622932434082
32,15.329816818237305,9.49465274810791,8.858868598937988,12.98568344116211
34,13.424513816833496,8.414667129516602,8.767158508300781,12.15194034576416
36,12.993263244628906,8.10654067993164,8.78691577911377,11.955161094665527
38,12.49940013885498,7.812259197235107,8.744255065917969,11.725757598876953
40,11.25474739074707,6.963527679443359,8.678220748901367,11.126644134521484
42,10.757575035095215,6.5577569007873535,8.679237365722656,10.878111839294434
44,10.521637916564941,6.3605265617370605,8.67650318145752,10.758160591125488
46,10.215838432312012,6.076768398284912,8.686030387878418,10.60067081451416
48,8.870973587036133,5.249401092529297,8.368064880371094,9.878294944763184
50,9.020210266113281,5.460968017578125,8.330674171447754,9.961039543151855
52,8.947422981262207,5.3750410079956055,8.3385009765625,9.920768737792969
54,7.349353790283203,4.075545787811279,8.014537811279297,8.991267204284668
56,6.605839252471924,3.487894296646118,7.778099536895752,8.524332046508789
58,6.655370712280273,3.585139751434326,7.768902778625488,8.556230545043945
60,6.2367353439331055,3.026214599609375,7.710130214691162,8.282758712768555
62,6.228970050811768,3.037151575088501,7.700284481048584,8.277600288391113
64,5.674896240234375,2.64839768409729,7.4437785148620605,7.900876998901367
66,5.776734352111816,2.983879804611206,7.391923904418945,7.971453666687012
68,5.229206085205078,2.3774032592773438,7.202028751373291,7.584277153015137
70,4.965191841125488,1.8688979148864746,7.15012788772583,7.390338897705078
72,5.0097808837890625,2.263594150543213,7.06991720199585,7.42344856262207
74,4.94374418258667,2.0965793132781982,7.070044994354248,7.374360084533691
76,4.956547260284424,2.271789312362671,7.025737762451172,7.383902549743652
78,4.512579441070557,1.6389063596725464,6.852179050445557,7.045450210571289
80,4.521485328674316,1.67257821559906,6.851190567016602,7.052399158477783
82,4.555784702301025,1.8363707065582275,6.836766719818115,7.079098224639893
84,4.575320243835449,1.9184932708740234,6.829927444458008,7.094259738922119
86,4.634598255157471,2.1382408142089844,6.812378883361816,7.140068531036377
88,4.251789093017578,1.5818910598754883,6.653367042541504,6.838835716247559
90,4.269596099853516,1.684921383857727,6.642785549163818,6.853142261505127
92,4.30601167678833,1.9061949253082275,6.613059043884277,6.882305145263672
94,4.296939849853516,1.8785613775253296,6.61342191696167,6.875051498413086
96,4.306175708770752,2.096857786178589,6.555235862731934,6.882436275482178
98,4.141851425170898,1.8799149990081787,6.482768535614014,6.749841690063477
100,4.119711875915527,1.9943876266479492,6.42956018447876,6.731777667999268
