timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,0.15351717174053192,2.5228610038757324,3.5162861347198486,4.327712535858154
10,0.1496383249759674,2.4796037673950195,3.4795749187469482,4.2726898193359375
20,0.14393991231918335,2.4209749698638916,3.4204604625701904,4.190545558929443
30,0.13798484206199646,2.3643605709075928,3.3531999588012695,4.102944374084473
40,0.13422872126102448,2.323159694671631,3.313432455062866,4.046715259552002
50,0.1287626326084137,2.280215263366699,3.241860866546631,3.963463544845581
60,0.12549617886543274,2.24833345413208,3.202425956726074,3.912868022918701
70,0.1216730996966362,2.2150626182556152,3.1523988246917725,3.852806568145752
80,0.11674533784389496,2.166011095046997,3.090522289276123,3.7739808559417725
90,0.11102422326803207,2.1147241592407227,3.012125253677368,3.680347204208374
100,0.10768809914588928,2.0831539630889893,2.966212511062622,3.624630928039551
110,0.10185401141643524,2.0238232612609863,2.8862311840057373,3.5250802040100098
120,0.0981888622045517,1.9836949110031128,2.8361940383911133,3.4610753059387207
130,0.09352380782365799,1.9317876100540161,2.7709391117095947,3.377855062484741
140,0.08965805917978287,1.8922349214553833,2.7125136852264404,3.307307720184326
150,0.08513616025447845,1.846185564994812,2.641630172729492,3.2228267192840576
160,0.08187398314476013,1.8038173913955688,2.5951626300811768,3.1604788303375244
170,0.07844621688127518,1.7648131847381592,2.5408411026000977,3.0936126708984375
180,0.0754169300198555,1.7295317649841309,2.4919040203094482,3.033292770385742
190,0.07224544882774353,1.6879777908325195,2.4422688484191895,2.9688289165496826
200,0.06882290542125702,1.6485657691955566,2.3829867839813232,2.897653341293335
210,0.06579169631004333,1.611005187034607,2.3305041790008545,2.833123207092285
220,0.06369362771511078,1.5785962343215942,2.2975332736968994,2.787583827972412
230,0.06192970648407936,1.5513020753860474,2.269115924835205,2.748713254928589
240,0.05905963107943535,1.510279893875122,2.219083309173584,2.6842644214630127
250,0.05693709850311279,1.4753990173339844,2.1839237213134766,2.6355884075164795
260,0.05469977483153343,1.4498649835586548,2.1380512714385986,2.583287239074707
270,0.05207784101366997,1.4232490062713623,2.080350637435913,2.5206143856048584
280,0.04966479912400246,1.3879982233047485,2.0328714847564697,2.4615252017974854
290,0.04729975759983063,1.3566981554031372,1.982407808303833,2.4022011756896973
300,0.04540961608290672,1.3265037536621094,1.9443148374557495,2.35371470451355
