timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,2434.38720703125,1402.315185546875,684.0323486328125,1560.252197265625
10,1310.1881103515625,997.77978515625,560.9132080078125,1144.6343994140625
20,734.4428100585938,677.1551513671875,525.2650756835938,856.996337890625
30,462.8536376953125,428.6952819824219,528.274658203125,680.33349609375
40,374.0315246582031,298.9327087402344,533.5455322265625,611.5811767578125
50,331.3111572265625,210.57521057128906,535.6951293945312,575.5963745117188
60,308.22198486328125,152.15037536621094,533.9215698242188,555.1774291992188
70,277.5830383300781,84.22024536132812,520.0864868164062,526.8615112304688
80,264.4490661621094,60.81204605102539,510.6377868652344,514.24609375
90,255.41970825195312,42.295780181884766,503.61767578125,505.3906555175781
100,248.31857299804688,47.33998107910156,496.0619812011719,498.31573486328125
110,241.4075469970703,45.833316802978516,489.1900329589844,491.3323974609375
120,241.8056640625,45.17815017700195,489.65765380859375,491.7373962402344
130,241.18026733398438,14.891953468322754,490.875244140625,491.1010437011719
140,239.58767700195312,0.2322799265384674,489.4769287109375,489.4769287109375
150,236.6045684814453,13.413290977478027,486.2352294921875,486.4201354980469
160,230.58956909179688,40.20843505859375,478.5110778808594,480.1974182128906
170,230.8655242919922,56.98643493652344,477.0932922363281,480.48468017578125
180,229.2998504638672,36.22461700439453,477.4804992675781,478.8526306152344
190,231.58641052246094,16.247194290161133,480.9598693847656,481.2342529296875
200,228.9282684326172,27.2647705078125,477.6870422363281,478.4644775390625
210,226.24417114257812,25.966577529907227,474.94195556640625,475.65130615234375
220,223.63616943359375,37.85869598388672,471.3840026855469,472.90185546875
230,221.9977569580078,44.13936996459961,469.09429931640625,471.1663818359375
240,218.8831024169922,38.40561294555664,466.2703857421875,467.84942626953125
250,218.5468292236328,15.066575050354004,467.2471008300781,467.4898986816406
260,217.47714233398438,27.88758659362793,465.50982666015625,466.34442138671875
270,214.84219360351562,28.9840145111084,462.6036376953125,463.5107116699219
280,214.24136352539062,35.104759216308594,461.5290222167969,462.8621520996094
290,213.6697235107422,31.92851448059082,461.1402282714844,462.2442321777344
300,212.18991088867188,37.7023811340332,459.0952453613281,460.6407470703125
