timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,94.92228915203509,30.84363213075499,9.63408208679189,32.31323537921243
10,14.310414344790773,9.225444302136596,8.503277910363385,12.54649583719289
20,5.579871654708325,3.5550197865181965,6.981434130553384,7.834448812889875
30,4.442590774677614,3.902424183986365,5.799964138655697,6.990600726794068
40,3.2488516736149253,3.633617664040279,4.7470191785307385,5.97807397158685
50,1.844478765758247,2.156075728711674,3.9548203341493458,4.504360822951544
60,1.8915700180953263,2.0128286747421966,4.093383798910647,4.561498679058078
70,1.916580523364816,1.3681202411584537,4.382993584611493,4.591555918968316
80,1.972279185593328,1.6719759293493934,4.3473632851652555,4.657796801227659
90,1.5653611461984103,0.49549824225963923,4.119885204723563,4.149574991271096
100,1.7551895842031926,0.4497144281797146,4.370908642298774,4.393982865946922
110,1.8879343362842438,1.3531372076771007,4.351585618636786,4.557112868815812
120,1.787083212657164,0.9524680799928085,4.330210144533821,4.433724770351539
130,1.7587636409681413,0.5812545860633526,4.359878800704197,4.398454279704355
140,1.8420711329566692,1.1930980456753792,4.340426190586467,4.501420049553626
150,1.7810356759811397,0.9484325130279339,4.323409326448752,4.426216492196528
160,1.6311313403896877,0.7769447689943922,4.163988661153967,4.235852304352285
170,1.5113627497609483,0.5352024101170049,4.042097058158721,4.077375411630677
180,1.8360873372309725,1.1304715104926302,4.349597093238087,4.494102881503793
190,1.9348619085564747,0.7639081218874009,4.549717065426782,4.613402323028116
200,1.8514322565725227,0.9297211497376696,4.416035938036308,4.512843319050391
210,1.8819382797490867,0.48842682892392164,4.523578263944073,4.54987044620393
220,1.752432409668627,0.6415907125413834,4.343399344285019,4.3905303217669385
230,2.042054413999888,1.3438473045022479,4.544961273342251,4.739472391943935
240,2.0742058180854492,1.4132283606370535,4.5627896729556845,4.776637310801391
250,2.2389578821575875,1.398801101017555,4.761501043108732,4.962714650645699
260,2.1947587371101918,1.3633937690813724,4.720540598135154,4.913486146130068
270,1.8625481258851813,0.2103949745022603,4.52147800386568,4.5263704427208555
280,1.813432419261405,0.7574640107024844,4.401591176423131,4.466291147235641
290,1.6068643007476564,0.5884026105326732,4.162846343085769,4.204224935493369
300,1.8611734930689594,1.2260354549219967,4.3554271302632035,4.524699815872712
