timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,11.787402156766305,37.75542986350228,3.548320581296185,37.921801949874286
10,7.108812325587177,29.248948749562455,3.4313409575709417,29.449534864266287
20,4.0496025838438365,21.92502568030575,3.6530486099806123,22.227269630545
30,2.468870564982062,16.943126926280364,3.759342879781631,17.355178158918783
40,1.7021901823607466,13.86926899018515,3.9128736148640884,14.410662796971245
50,1.1876327006381875,11.322321331404963,4.086101950058388,12.037075619844666
60,0.9079556424615648,9.657606045724513,4.183447602862532,10.524760727936332
70,0.7053236976814173,8.22925414055517,4.281222653318618,9.27628649391193
80,0.5501864435951717,6.953285015125468,4.332963606706448,8.192847253465118
90,0.46135332287483083,6.1017591183904525,4.365047657456713,7.502339994343722
100,0.4013927642256266,5.452127018623671,4.386824387677284,6.997850901207201
110,0.356273178608169,4.900620963551878,4.410129472225559,6.592823961717514
120,0.31578355804803515,4.355672858119172,4.421957489043089,6.206898910233699
130,0.2884815174779771,3.9420114983851295,4.433428749727759,5.932515919263362
140,0.2677628414860952,3.6235076715928503,4.420097149974351,5.715511058628407
150,0.24864363670654596,3.307786910240682,4.403756286925858,5.507678610648829
160,0.2449606539869989,3.252953734558338,4.393573919628168,5.466735752385866
170,0.23564192845882104,3.0852366226026104,4.385160231340219,5.3617455433819465
180,0.23014210880104924,2.979407909660567,4.381833609526958,5.298805268523085
190,0.22688270112117012,2.9571666414620688,4.351419882223124,5.261149070001985
200,0.2249622474824779,2.9363923816757405,4.338547449746168,5.238835194283392
210,0.2219931964169126,2.89111910426311,4.3271931188506265,5.2041493025146135
220,0.2153115863498859,2.773255051902948,4.310112521939636,5.125233022476742
230,0.20768161222808068,2.621077628819897,4.297337403035246,5.03360275467044
240,0.2037148609100513,2.554835655315926,4.280891006011798,4.985299693200626
250,0.2021345523110856,2.5533774626202117,4.259187588652984,4.96592543056704
260,0.20460126302300186,2.650185920732775,4.235312110619003,4.996133914218696
270,0.1986302951410351,2.514942828538138,4.231779599221924,4.922691947218135
280,0.19818663599696643,2.5378238409522216,4.211676595362519,4.91719122992282
290,0.18907808730186643,2.306165430935998,4.212971357128301,4.802866503540121
300,0.18258077030851705,2.1475101753551322,4.2027436305805335,4.719624347089404
