timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,96.59234619140625,30.958614349365234,10.201967239379883,32.59625244140625
2,99.20062255859375,31.385021209716797,10.304725646972656,33.03342056274414
4,220.56808471679688,48.83000946044922,6.471413612365723,49.25696563720703
6,440.9320068359375,68.87366485595703,10.32817554473877,69.64375305175781
8,887.4854736328125,97.81309509277344,13.962109565734863,98.80455017089844
10,1818.23193359375,140.24327087402344,18.231279373168945,141.42330932617188
12,3732.103515625,201.05532836914062,25.09780502319336,202.61573791503906
14,5975.04833984375,253.68365478515625,37.015628814697266,256.3699035644531
16,15054.029296875,404.4233703613281,45.12274932861328,406.93280029296875
18,32183.5,591.8631591796875,60.963661193847656,594.9945678710938
20,65255.5625,838.9635009765625,118.11638641357422,847.2373657226562
22,92679.6328125,989.2022705078125,202.3730926513672,1009.6910400390625
24,225490.671875,1566.4910888671875,162.7969207763672,1574.927734375
26,446390.5625,2202.906494140625,239.7899627685547,2215.918701171875
28,778275.375,2896.12353515625,416.5325012207031,2925.923583984375
30,1610374.0,4173.4755859375,544.2618408203125,4208.81396484375
32,3338297.5,6005.85986328125,806.797119140625,6059.80810546875
34,6544345.5,8402.603515625,1176.4588623046875,8484.5625
36,14431691.0,12548.0322265625,1138.2164306640625,12599.546875
38,30286544.0,18182.046875,1601.62255859375,18252.451171875
40,52654052.0,23902.0546875,2808.27099609375,24066.4609375
42,103294024.0,33510.17578125,3647.261962890625,33708.07421875
44,202689664.0,46692.15234375,7030.58935546875,47218.4921875
46,484911392.0,72688.3046875,7101.92626953125,73034.4140625
48,969683904.0,102750.21875,10436.34765625,103278.859375
50,1843738624.0,141080.640625,19426.25,142411.8125
52,3330068224.0,189279.734375,28353.787109375,191391.609375
54,7396008960.0,284326.78125,22680.080078125,285229.90625
56,16477318144.0,423693.28125,41647.515625,425735.25
58,40778366976.0,666001.75,70737.03125,669747.6875
60,78529888256.0,925794.5625,82057.0234375,929423.875
62,142814330880.0,1242157.75,167338.5625,1253378.5
64,257795850240.0,1665768.5,246921.84375,1683969.75
66,478072307712.0,2266220.5,350771.53125,2293206.25
68,890878296064.0,3098426.25,446562.1875,3130441.0
70,1469783736320.0,3957923.5,708846.5,4020898.0
72,3835955773440.0,6463062.5,651414.6875,6495807.5
74,7200291946496.0,8839795.0,1030171.375,8899618.0
76,12147592527872.0,11463740.0,1485332.125,11559564.0
78,22219635818496.0,15485986.0,2144816.5,15633809.0
80,53226946691072.0,24144272.0,1597040.25,24197032.0
82,121454897135616.0,36395060.0,3376943.75,36551384.0
84,215822089846784.0,48131220.0,7578175.0,48724152.0
86,397800206499840.0,65243636.0,10911968.0,66149844.0
88,702818180661248.0,86820728.0,13898325.0,87926104.0
90,1282547698892800.0,117181080.0,19406784.0,118777200.0
92,2538807513579520.0,166005520.0,19210846.0,167113376.0
94,4819803709636608.0,228300624.0,29944540.0,230256032.0
96,7542298652966912.0,284444128.0,45352460.0,288036960.0
98,1.4538036947714048e+16,396595776.0,51285468.0,399897984.0
100,2.7296013962182656e+16,544393664.0,62383880.0,547956352.0
