timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,112.67865753173828,33.60560989379883,10.494217872619629,35.20603942871094
2,191.5033721923828,44.543060302734375,11.0658597946167,45.89702606201172
4,222.79417419433594,47.97524642944336,12.211150169372559,49.504905700683594
6,335.50927734375,59.41269302368164,12.678083419799805,60.75032424926758
8,755.4793090820312,90.76883697509766,8.443472862243652,91.16069793701172
10,1405.76806640625,123.20345306396484,16.862918853759766,124.35211181640625
12,3015.4609375,181.29429626464844,17.391136169433594,182.12652587890625
14,6456.23388671875,265.57879638671875,22.05643653869629,266.49310302734375
16,12853.552734375,368.96942138671875,72.46150970458984,376.01739501953125
18,26372.53515625,533.273681640625,75.61136627197266,538.6073608398438
20,56229.94921875,778.3801879882812,112.48859405517578,786.4664306640625
22,106462.6015625,1072.939208984375,141.03260803222656,1082.16845703125
24,226012.390625,1563.5078125,203.91094970703125,1576.7486572265625
26,489422.6875,2302.88427734375,283.5042419433594,2320.269287109375
28,1108004.0,3475.428955078125,330.8155517578125,3491.137939453125
30,2293110.5,5001.52490234375,457.1312255859375,5022.37158203125
32,4979310.5,7354.04833984375,830.9017333984375,7400.8388671875
34,10216312.0,10561.201171875,916.7818603515625,10600.9169921875
36,19742304.0,14624.3837890625,1814.6123046875,14736.53125
38,43660332.0,21675.345703125,3231.5712890625,21914.91796875
40,94025576.0,31902.767578125,4061.3974609375,32160.244140625
42,204868992.0,47354.5,3333.250244140625,47471.6640625
44,447481088.0,69732.8359375,7721.712890625,70159.046875
46,775695616.0,91315.6953125,13931.8740234375,92372.3515625
48,1459873024.0,125722.140625,15891.806640625,126722.5390625
50,2690966784.0,169887.265625,27183.775390625,172048.34375
52,3550259968.0,192977.421875,42574.3984375,197617.953125
54,5667016704.0,243694.53125,54315.5234375,249674.15625
56,11875951616.0,356867.875,57278.12109375,361435.28125
58,25855569920.0,528700.125,69910.6796875,533302.25
60,51504369664.0,745803.625,101612.171875,752693.875
62,116248723456.0,1123218.0,130834.7265625,1130812.125
64,230802620416.0,1586359.875,149303.34375,1593370.25
66,394987470848.0,2060049.875,317895.71875,2084433.25
68,791505272832.0,2922389.25,407676.40625,2950687.75
70,1586101485568.0,4155622.75,421806.03125,4176974.5
72,3080973189120.0,5777602.0,714164.875,5821572.5
74,6313145794560.0,8269015.5,1033440.375,8333342.5
76,13745582505984.0,12265364.0,873076.0625,12296398.0
78,28495495299072.0,17619678.0,1731310.0,17704532.0
80,64399255535616.0,26465278.0,2825052.25,26615630.0
82,114940438380544.0,35100220.0,5685022.5,35557628.0
84,221554361237504.0,49000712.0,6002405.5,49366972.0
86,320136963686400.0,58456280.0,10216185.0,59342284.0
88,802204864741376.0,93418600.0,9859956.0,93937496.0
90,1628313369968640.0,132909616.0,15699843.0,133833656.0
92,3524507339849728.0,194995152.0,27321672.0,196899920.0
94,5934935059726336.0,251749808.0,43661652.0,255507888.0
96,1.2529857342734336e+16,368120608.0,48121528.0,371252512.0
98,2.9427982040825856e+16,564044480.0,74576904.0,568953280.0
100,6.121816173471334e+16,812949760.0,111859280.0,820609344.0
