timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,0.2104613333940506,2.984530210494995,4.094980716705322,5.0671772956848145
10,0.12407523393630981,0.19714777171611786,3.8856544494628906,3.890652894973755
20,0.11333657801151276,0.24532100558280945,3.7103748321533203,3.7184760570526123
30,0.10282965749502182,0.4737699627876282,3.510093927383423,3.5419230461120605
40,0.09019256383180618,0.21275751292705536,3.310321569442749,3.3171513080596924
50,0.07541722059249878,0.09253603965044022,3.0318868160247803,3.0332987308502197
60,0.0663917288184166,0.31627047061920166,2.828385591506958,2.846013307571411
70,0.05788521468639374,0.29680946469306946,2.6408145427703857,2.6574416160583496
80,0.050283242017030716,0.28848060965538025,2.4599461555480957,2.4768035411834717
90,0.04683390259742737,0.33682072162628174,2.366492986679077,2.3903422355651855
100,0.041397903114557266,0.18405061960220337,2.2397921085357666,2.2473416328430176
110,0.03694887459278107,0.16104796528816223,2.117032527923584,2.1231493949890137
120,0.03337197005748749,0.28450676798820496,1.997607707977295,2.017766237258911
130,0.030179983004927635,0.3547104597091675,1.885772705078125,1.9188429117202759
140,0.0259552001953125,0.24663348495960236,1.7623014450073242,1.7794759273529053
150,0.023701021447777748,0.4116760492324829,1.6498630046844482,1.7004483938217163
160,0.020317327231168747,0.17811518907546997,1.5642855167388916,1.5743932723999023
170,0.018017025664448738,0.08247191458940506,1.4802958965301514,1.4825913906097412
180,0.016970662400126457,0.3062230348587036,1.4059333801269531,1.4388957023620605
190,0.013850378803908825,0.010155328549444675,1.2998627424240112,1.2999024391174316
200,0.014138340950012207,0.44194844365119934,1.2367534637451172,1.313346028327942
210,0.011394307017326355,0.011999539099633694,1.1789662837982178,1.1790273189544678
220,0.010419349186122417,0.009774366393685341,1.1274151802062988,1.127457618713379
230,0.009787730872631073,0.22047969698905945,1.0702766180038452,1.0927503108978271
240,0.00843907706439495,0.05545930936932564,1.0131592750549316,1.0146760940551758
250,0.00791755598038435,0.10915966331958771,0.9767426252365112,0.9828234314918518
260,0.0072913276962935925,0.09076163172721863,0.9387781620025635,0.9431553483009338
270,0.006864555645734072,0.2331022322177887,0.8849514126777649,0.9151370525360107
280,0.005900678690522909,0.072969950735569,0.8453154563903809,0.8484591245651245
290,0.005262577906250954,0.09445192664861679,0.7956841588020325,0.8012705445289612
300,0.0047483304515480995,0.0803963765501976,0.7568572163581848,0.7611151933670044
