timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,1.7410240446465233,14.191673154239574,3.3168277811957037,14.574118616467887
10,105884.2575286536,103.17458036084787,3592.6639732186345,3594.1451582394025
20,378302057.820532,22023.307417424385,213700.3158268666,214832.14623073733
30,154316572880900.25,12408671.37956436,136647893.38319054,137210137.71390885
40,1.2811245974172801e+19,3585922153.7161756,39371476618.950554,39534440793.42822
50,3.151603992892366e+23,558865100092.9877,6175535483922.42,6200771622410.139
60,4.567544245576218e+26,21228061071506.348,235102975776943.84,236059398872465.7
70,1.6368974048083874e+29,541908800791845.5,4435818209787982.5,4468797191489263.0
80,9.685097801023829e+32,3.401252285001169e+16,3.420545884239358e+17,3.437414626903346e+17
90,3.877345221600693e+36,1.837356907805397e+18,2.167164591415762e+19,2.1749393486607495e+19
100,1.1360866182876951e+39,2.8496538068796527e+19,3.71201447665809e+20,3.722936575219873e+20
110,1.9284399270019164e+40,1.17509242029775e+20,1.5293424367942996e+21,1.533850289611844e+21
120,6.3179985653146255e+44,3.4484362534047114e+22,2.7548214322793927e+23,2.7763209918314276e+23
130,1.4019619153859851e+49,4.092220102552621e+24,4.11539460003918e+25,4.135690434221234e+25
140,4.296795954542102e+50,1.4250738098831635e+24,2.2895169754786708e+26,2.2895613257874017e+26
150,2.101493384053127e+54,9.966729964239685e+25,1.60116288766591e+28,1.601193907228233e+28
160,8.249651738281332e+60,3.139128354013261e+30,3.1569025725342773e+31,3.1724714530950826e+31
170,6.783408757693028e+65,8.2245689286364e+32,9.059864872239323e+33,9.097119700424686e+33
180,1.9600839983805589e+68,1.323318888129749e+34,1.540711118032019e+35,1.5463836774954272e+35
190,1.6226893202938183e+73,3.9997178076722084e+36,4.431346554059442e+37,4.449360595364752e+37
200,7.936310925106859e+76,2.7971837696609702e+38,3.0990412966299474e+39,3.11163933138633e+39
210,1.7669825170039865e+77,5.936998161684691e+38,4.604856918051871e+39,4.6429717538930423e+39
220,5.0912112384152205e+79,1.007768904165928e+40,7.81646844453823e+40,7.881165973932137e+40
230,2.3349686196849598e+84,1.6070668357319908e+42,1.680129482471679e+43,1.6877978895636915e+43
240,3.963469133762055e+85,6.621139663767849e+42,6.922133235313073e+43,6.953727304970843e+43
250,1.2071371112525391e+90,5.013867993089266e+44,1.2125153147498318e+46,1.2135515134216996e+46
260,5.794519431799223e+93,7.19508142046003e+46,8.3770785540951e+47,8.407921090730485e+47
270,2.6453793087550466e+96,2.2805108446655008e+48,1.781952709685301e+49,1.796486225018482e+49
280,2.98461594143811e+105,5.463292891294792e+52,6.009479078371457e+53,6.034261718350053e+53
290,1.4597273670698867e+109,3.820615959976742e+54,4.202701847040345e+55,4.2200324499051686e+55
300,7.139290377826103e+112,2.6719441528150586e+56,2.939139568885802e+57,2.9512597752396935e+57
