timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,10.977703666635279,36.409213863804304,3.694454377748505,36.59617257760029
10,9.093643840666097,32.46430851100468,7.449377253406659,33.30802528762796
20,7.774870780727376,29.14982740125781,9.94091533640739,30.79828299189323
30,7.125034979055896,27.054219923289125,11.718508940438008,29.483118346688148
40,6.50737475380784,25.227657385399546,12.548506796007713,28.176226148378287
50,5.883868570610523,23.42110108424448,13.010918092743722,26.792386336690576
60,5.626121277344176,22.46239744258826,13.484342659810833,26.1989846336836
70,5.391605216689728,21.46357777669026,14.038898299372185,25.647140901787605
80,5.120460055008818,20.46444136278202,14.349312402353377,24.993921795330078
90,4.7702861537800585,19.38305661734193,14.362173475142423,24.12415616682099
100,4.663025066424186,18.915712829794888,14.528759969263843,23.851395307271872
110,4.534082562893671,18.470285506792898,14.560447313547211,23.51931275936922
120,4.352990969187497,17.880125030415318,14.538432760706712,23.04484537246615
130,4.189013141957619,17.253245349464876,14.607707836275958,22.606627420268367
140,4.049481051484145,16.703566885258223,14.66381742899067,22.226936097471143
150,3.940546031281131,16.301584330016766,14.663047573667955,21.92593477633959
160,3.807451126937585,15.92185132110746,14.525965991800124,21.552471725683468
170,3.6596431811065755,15.513539778382611,14.345959418579945,21.12998977981301
180,3.61634822886384,15.227053082054537,14.468287333256898,21.004630059141448
190,3.6000330200058372,15.133793462351699,14.497321265654325,20.957195147268923
200,3.582364127301763,15.065301548532432,14.494313118689046,20.90570313409274
210,3.4777503430154946,14.748662263234372,14.379238620070838,20.598192684016972
220,3.4206495991910173,14.519523430331875,14.37020147587875,20.428393257946258
230,3.3703316432079395,14.239072299586466,14.437080055139885,20.277585173569573
240,3.346575648430643,14.133025844648706,14.440907505521606,20.20599488044423
250,3.244384240164518,13.824962228685102,14.306826925475175,19.89509681554908
260,3.123470301744202,13.472290303579392,14.126597990630065,19.520844674675136
270,3.051278745894707,13.273870171706035,14.002156179097813,19.293937052845234
280,3.0235324863770243,13.053627471171916,14.088072017911568,19.206013728465283
290,3.0133521900671316,12.956427776530084,14.133645901173187,19.173652943249756
300,2.934588606552122,12.645591529237942,14.075113671833153,18.921411416682396
