timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,110.7949447631836,33.628292083740234,9.374589920043945,34.910518646240234
2,84.54339599609375,25.348751068115234,16.953418731689453,30.495529174804688
4,57.47261428833008,17.00950813293457,18.516895294189453,25.14356231689453
6,13.923118591308594,8.184806823730469,9.282416343688965,12.3755521774292
8,7.995957374572754,6.012391567230225,7.197685718536377,9.378460884094238
10,5.792627334594727,4.374151229858398,6.677252292633057,7.982411861419678
12,3.136565923690796,3.103027820587158,4.98732852935791,5.873859405517578
14,0.6568148136138916,1.4586660861968994,2.2577104568481445,2.687929153442383
16,0.1879189908504486,0.6497368216514587,1.282556414604187,1.437744379043579
18,0.050500255078077316,0.3824526071548462,0.6397131085395813,0.7453205585479736
20,0.02137102000415325,0.28327980637550354,0.3934892416000366,0.48485174775123596
22,0.017628926783800125,0.20178060233592987,0.39141127467155457,0.4403614401817322
24,0.01576748862862587,0.2025621384382248,0.3638831377029419,0.4164641499519348
26,0.0017443908145651221,0.0751042440533638,0.11639437824487686,0.13852183520793915
28,0.0008685766952112317,0.05914657935500145,0.07782047241926193,0.09774632006883621
30,0.0007903832010924816,0.04909031465649605,0.07927393168210983,0.09324277192354202
32,0.0002846085699275136,0.029321257025003433,0.04765457287430763,0.05595260486006737
34,7.218729297164828e-05,0.015020417980849743,0.023842131718993187,0.028179073706269264
36,2.459709685354028e-05,0.007923840545117855,0.01441460382193327,0.01644895412027836
38,4.827150860364782e-06,0.0035096139181405306,0.006386022083461285,0.007286882493644953
40,2.5694939722598065e-06,0.0024523159954696894,0.004717051982879639,0.005316430237144232
42,1.513238544248452e-06,0.0018602636409923434,0.003631121478974819,0.004079904872924089
44,6.434407282540633e-07,0.0009812427451834083,0.002472854685038328,0.0026604225859045982
46,5.347390015231213e-07,0.0007414313149638474,0.002309200819581747,0.002425309969112277
48,2.1113189063726168e-07,0.00046754596405662596,0.0014504658756777644,0.0015239588683471084
50,9.054040361888838e-08,0.0004209639155305922,0.0009048390784300864,0.000997970113530755
52,2.222288308928455e-08,0.00019236670050304383,0.00045546324690803885,0.0004944205866195261
54,7.725599715513454e-09,0.0001111356177716516,0.0002695003931876272,0.00029151601484045386
56,7.122191281183632e-09,0.00011228580115130171,0.00025639033992774785,0.0002799001522362232
58,2.9263613754437756e-09,7.778056169627234e-05,0.00016167918511200696,0.00017941564146894962
60,1.4464479614062498e-09,5.7652501709526405e-05,0.00011219231964787468,0.00012613851868081838
62,3.713218899026316e-10,2.6741559850052e-05,5.804678949061781e-05,6.391041097231209e-05
64,1.5389063634518863e-10,1.710884680505842e-05,3.7417703424580395e-05,4.114361581741832e-05
66,2.2840720634298428e-11,7.90745070844423e-06,1.3737545486947056e-05,1.585080099175684e-05
68,1.7321741263565116e-11,6.038416813680669e-06,1.2412761861924082e-05,1.3803591173200402e-05
70,2.3564182289464997e-12,2.8754366212524474e-06,4.201483534416184e-06,5.091227649245411e-06
72,5.99439714445843e-13,1.581490096214111e-06,2.0230486370564904e-06,2.5678466499812203e-06
74,1.8603301950130546e-13,7.188591553131118e-07,1.2367718227324076e-06,1.430511474609375e-06
76,1.0335167373613438e-13,4.3131547045049956e-07,9.751079232955817e-07,1.0662403155947686e-06
78,1.0335167373613438e-13,4.3131547045049956e-07,9.751079232955817e-07,1.0662403155947686e-06
80,1.0335167373613438e-13,4.3131547045049956e-07,9.751079232955817e-07,1.0662403155947686e-06
82,1.0335167373613438e-13,4.3131547045049956e-07,9.751079232955817e-07,1.0662403155947686e-06
84,1.0335167373613438e-13,4.3131547045049956e-07,9.751079232955817e-07,1.0662403155947686e-06
86,1.0335167373613438e-13,4.3131547045049956e-07,9.751079232955817e-07,1.0662403155947686e-06
88,2.0670334747226876e-14,1.4377182822045143e-07,4.5464642539627675e-07,4.76837158203125e-07
90,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0
