timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,216.27879530925185,47.707662254070684,10.151143317542587,48.775677836415255
10,32.493895549665325,17.491689309818174,7.174514348380041,18.905894611107897
20,7.757294057876302,7.111728035289899,5.895214923029609,9.237436583632892
30,2.5465325991143963,2.7586884667850238,4.516801582257699,5.2926230349665335
40,1.0621229851303298,0.5573808723247831,3.3723403445678626,3.4180919877080003
50,0.9974016696649051,0.26035650984126735,3.3020649378982885,3.312313144362102
60,0.640576098873723,1.0597944170480065,2.4337569478493184,2.654493753545288
70,0.7746672965698003,1.176964937046021,2.6713468137312417,2.919133477980718
80,0.78106092160228,1.5860214139220215,2.4649961890854666,2.9311550859047153
90,0.9907544534317252,1.6618342776971633,2.852473631993769,3.301257182915166
100,0.9304505847932901,2.216607600308619,2.3068608928542393,3.1992118455529313
110,1.0139111412297352,2.1615551628023084,2.5457222613022368,3.3396141324301354
120,0.9673250258581462,2.027141254466313,2.55563565847723,3.2619894672484167
130,1.0493933608670498,2.0951934093544646,2.674601193997932,3.397547199015423
140,1.377434643916981,2.256025829514109,3.1720858342188603,3.892528880186606
150,1.227291698172163,2.2124808839749988,2.9334513832581237,3.674263011801658
160,1.1127730281807637,2.1412401384303945,2.7668744061780224,3.498643066960161
170,1.0143824552959708,2.312958743873615,2.410068226709416,3.3403902478985414
180,1.3635223960318297,1.799209283048788,3.4295177958630263,3.872821498126415
190,0.8916358500410879,2.4858643429987937,1.9048550650007845,3.1317717589971283
200,0.9605946863227234,2.4600914286772495,2.124733327290436,3.2506217173872995
210,0.8591227749786047,2.149533132953547,2.197693753710821,3.0741422421164333
220,0.8957317559460672,2.0125183865790373,2.4089041199450105,3.138956724041722
230,1.0816869364168995,2.1104089258437244,2.7285033381517114,3.4494284020089316
240,1.1525995698426852,2.4984220292709187,2.537022394840716,3.56070151350398
250,0.9809485755202502,2.5284726954740275,2.0969645106594097,3.284879652395617
260,1.0691077552611672,2.2943815262955485,2.548724920360482,3.4293126582265487
270,1.1515021901009,2.417547802206875,2.611893320017992,3.55900605381754
280,1.243976814914797,2.3612090457591544,2.8475317041760766,3.6991546282985746
290,1.0012886733271174,2.4222963623335994,2.268624195327137,3.318761125269231
300,1.104736222007308,1.719916088293296,3.0321588169669274,3.48598600715499
