timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,0.19656915962696075,3.7040162086486816,3.2033884525299072,4.897084712982178
10,0.132973775267601,2.6736528873443604,3.012371778488159,4.027753829956055
20,0.09995342046022415,1.972578525543213,2.8815360069274902,3.4920363426208496
30,0.09077896177768707,1.733927607536316,2.84051513671875,3.3279173374176025
40,0.08057820796966553,1.5146867036819458,2.745225667953491,3.1353695392608643
50,0.06964631378650665,1.1247836351394653,2.6891844272613525,2.914935827255249
60,0.06309869885444641,0.8860194087028503,2.629260778427124,2.7745344638824463
70,0.05813612416386604,0.7057738304138184,2.567974090576172,2.6631948947906494
80,0.055272527039051056,0.6522961258888245,2.513514995574951,2.5967764854431152
90,0.05299973115324974,0.6605449914932251,2.455533742904663,2.5428266525268555
100,0.0486690029501915,0.3729036748409271,2.40802001953125,2.436722993850708
110,0.04661033675074577,0.19834209978580475,2.3763673305511475,2.3846302032470703
120,0.042494215071201324,0.06870557367801666,2.2758677005767822,2.276904582977295
130,0.039750244468450546,0.09979681670665741,2.199902296066284,2.202164888381958
140,0.035924360156059265,0.12515026330947876,2.0897631645202637,2.0935070514678955
150,0.034962959587574005,0.0950075313448906,2.063117742538452,2.0653042793273926
160,0.0327112041413784,0.022742660716176033,1.9975610971450806,1.9976904392242432
170,0.02917890064418316,0.18939265608787537,1.8772205114364624,1.8867501020431519
180,0.026914985850453377,0.4834674894809723,1.7463927268981934,1.8120784759521484
190,0.024214915931224823,0.3129270672798157,1.6900581121444702,1.7187844514846802
200,0.023340163752436638,0.28985077142715454,1.662373661994934,1.6874537467956543
210,0.022508857771754265,0.22378303110599518,1.6419507265090942,1.6571303606033325
220,0.021589692682027817,0.18102745711803436,1.6128149032592773,1.622942566871643
230,0.021395588293671608,0.2114868015050888,1.6017287969589233,1.6156305074691772
240,0.020743057131767273,0.24453115463256836,1.5718960762023926,1.5908026695251465
250,0.017771735787391663,0.14972150325775146,1.4648329019546509,1.4724645614624023
260,0.017784273251891136,0.2092696726322174,1.4580423831939697,1.4729838371276855
270,0.017098715528845787,0.1510385125875473,1.4363951683044434,1.4443141222000122
280,0.014607694931328297,0.05161048471927643,1.3339695930480957,1.3349677324295044
290,0.012331778183579445,0.2555677592754364,1.1996508836746216,1.2265712022781372
300,0.011432405561208725,0.19098256528377533,1.1654523611068726,1.1809968948364258
