timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,0.12792837619781494,0.8415713310241699,3.859924793243408,3.9506027698516846
10,0.09457512199878693,0.7215677499771118,3.319262742996216,3.396787405014038
20,0.0749363899230957,0.5583568811416626,2.971611976623535,3.023613929748535
30,0.052503202110528946,0.33042028546333313,2.509225606918335,2.5308873653411865
40,0.04125269502401352,0.2614547908306122,2.228109121322632,2.243396759033203
50,0.03197848051786423,0.18003596365451813,1.9669677019119263,1.9751899242401123
60,0.023300087079405785,0.15879018604755402,1.678510069847107,1.686004400253296
70,0.01733504608273506,0.14003783464431763,1.4475030899047852,1.454261302947998
80,0.013234054669737816,0.08789078891277313,1.2676079273223877,1.2706513404846191
90,0.010084240697324276,0.06981945037841797,1.1069790124893188,1.1091786623001099
100,0.007666049059480429,0.020283015444874763,0.9668746590614319,0.9670873880386353
110,0.006567500066012144,0.004188027232885361,0.8951075077056885,0.8951173424720764
120,0.0055108326487243176,0.015588287264108658,0.8198040127754211,0.8199521899223328
130,0.004970194771885872,0.0283950325101614,0.7781757712364197,0.7786936163902283
140,0.002511204918846488,0.013551447540521622,0.5533384084701538,0.5535042881965637
150,0.002238823799416423,0.004695245996117592,0.5226035714149475,0.522624671459198
160,0.0019904293585568666,0.009403027594089508,0.4926905333995819,0.49278026819229126
170,0.001736372709274292,0.01900128275156021,0.45986565947532654,0.4602580666542053
180,0.0015195402083918452,0.013201164081692696,0.43035995960235596,0.4305623173713684
190,0.0014687509974464774,0.013236669823527336,0.4230985939502716,0.42330560088157654
200,0.0014205457409843802,0.014767422340810299,0.4160390794277191,0.41630107164382935
210,0.0012794688809663057,0.013691597618162632,0.3948516249656677,0.3950888514518738
220,0.0005242630140855908,0.0005483507411554456,0.25290271639823914,0.2529033124446869
230,0.0005116980173625052,0.0033942300360649824,0.2498311996459961,0.24985428154468536
240,0.0004549617588054389,0.009055107831954956,0.23542161285877228,0.2355957180261612
250,0.0004487824335228652,0.010737347416579723,0.2337438017129898,0.23399029672145844
260,0.00017938963719643652,0.003104122821241617,0.14790506660938263,0.14793761074543
270,0.00017551847849972546,0.005320751573890448,0.14623594284057617,0.14633268117904663
280,0.00017372422735206783,0.006289417389780283,0.14544688165187836,0.14558282494544983
290,0.00016212189802899957,0.007544027175754309,0.1404348760843277,0.1406373828649521
300,0.00015804792928975075,0.009328397922217846,0.13854540884494781,0.1388590931892395
