timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,0.16661782562732697,3.371013879776001,2.993933916091919,4.508589267730713
10,0.019803307950496674,0.042788051068782806,1.5537608861923218,1.5543498992919922
20,0.005636571440845728,0.13733795285224915,0.8178019523620605,0.8292537331581116
30,0.0010503623634576797,0.01254209689795971,0.35775259137153625,0.3579723834991455
40,0.00038370181573554873,0.019497152417898178,0.21547965705394745,0.216359943151474
50,6.811362254666165e-05,0.01841125264763832,0.08927983790636063,0.09115844964981079
60,2.0270403183531016e-05,0.0021076553966850042,0.04968447610735893,0.049729157239198685
70,6.690960617561359e-06,0.005633258726447821,0.028010064736008644,0.02857091650366783
80,1.234649289472145e-06,3.9373298932332546e-05,0.012272966094315052,0.012273028492927551
90,2.3242961333380663e-07,0.0010958823841065168,0.005211089737713337,0.005325074307620525
100,7.179070848906122e-08,0.0003133461286779493,0.0029428352136164904,0.0029594707302749157
110,2.7739579522290114e-08,0.0002604059991426766,0.0018211033893749118,0.0018396273953840137
120,6.302329325080791e-09,6.362178828567266e-05,0.0008745493250899017,0.00087686040205881
130,1.2708658569948739e-09,2.7624833819572814e-05,0.0003927881480194628,0.0003937583533115685
140,6.399560881220623e-10,7.6142841862747446e-06,0.00027931464137509465,0.00027941842563450336
150,1.750477540696238e-10,1.3956341717857867e-05,0.00014546838065143675,0.000146136328112334
160,1.0970173380808745e-10,1.0297261496816645e-06,0.00011568298941710964,0.00011568756599444896
170,1.7206906038902403e-11,1.1438565934440703e-06,4.580321183311753e-05,4.5817490899935365e-05
180,4.032201655901346e-12,1.9362450984772295e-06,2.2094785890658386e-05,2.2179463485372253e-05
190,7.398255727660008e-13,4.154189241489803e-07,9.491372111369856e-06,9.500458872935269e-06
200,2.955238321850767e-13,5.063474759481323e-07,5.983103164908243e-06,6.0044908423151355e-06
210,1.586643143258737e-13,4.772722945745045e-07,4.373700903670397e-06,4.3996642489219084e-06
220,1.586643143258737e-13,4.772722945745045e-07,4.373700903670397e-06,4.3996642489219084e-06
230,1.586643143258737e-13,4.772722945745045e-07,4.373700903670397e-06,4.3996642489219084e-06
240,1.586643143258737e-13,4.772722945745045e-07,4.373700903670397e-06,4.3996642489219084e-06
250,1.3840549528947726e-13,7.619973985129036e-07,4.037924099975498e-06,4.109193469048478e-06
260,8.582465792737748e-14,5.051333573646843e-07,3.196161515006679e-06,3.235832082282286e-06
270,8.582465792737748e-14,5.051333573646843e-07,3.196161515006679e-06,3.235832082282286e-06
280,6.986873238171501e-14,4.93258994538337e-07,2.8776173621736234e-06,2.9195866773079615e-06
290,6.986873238171501e-14,4.93258994538337e-07,2.8776173621736234e-06,2.9195866773079615e-06
300,6.986873238171501e-14,4.93258994538337e-07,2.8776173621736234e-06,2.9195866773079615e-06
