timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,112.59137725830078,33.68903350830078,10.176161766052246,35.19240188598633
2,1332.3951416015625,120.5329818725586,11.320223808288574,121.06339263916016
4,21832.896484375,474.1876525878906,123.72527313232422,490.0631103515625
6,8361215.0,7987.79736328125,5307.39697265625,9590.2744140625
8,1308302336.0,117645.125,23472.326171875,119963.84375
10,447523160064.0,2083992.375,761400.625,2218728.0
12,948096850722816.0,93345144.0,41421624.0,102122792.0
14,1.318901168595796e+18,2268151040.0,3059968000.0,3808925440.0
16,2.665957309342703e+21,105863880704.0,134604505088.0,171246977024.0
18,9.603364156134087e+22,710573162496.0,742600736768.0,1027798597632.0
20,1.725461516749554e+25,10525037559808.0,8889564135424.0,13776819585024.0
22,8.25410513565416e+27,215455625117696.0,210651486093312.0,301322356129792.0
24,4.084828873794949e+30,4753118436786176.0,4726625467891712.0,6703217199022080.0
26,2.3682387162748182e+33,1.223786420586414e+17,1.0523352775000064e+17,1.61402070665003e+17
28,6.618820523926411e+35,1.5370297070174863e+18,2.2177113798114017e+18,2.6982776757425275e+18
30,inf,inf,inf,inf
32,,,,
34,,,,
36,,,,
38,,,,
40,,,,
42,,,,
44,,,,
46,,,,
48,,,,
50,,,,
52,,,,
54,,,,
56,,,,
58,,,,
60,,,,
62,,,,
64,,,,
66,,,,
68,,,,
70,,,,
72,,,,
74,,,,
76,,,,
78,,,,
80,,,,
82,,,,
84,,,,
86,,,,
88,,,,
90,,,,
92,,,,
94,,,,
96,,,,
98,,,,
100,,,,
