timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,88.46544551531672,103.80970273235069,4.041035942628942,103.88832635512345
10,79.86765867994188,98.10934794205079,10.881645341515215,98.7109637221363
20,72.21992321175115,92.2835538245455,17.16322595976216,93.86602490695789
30,67.2597447515765,87.92441458829634,21.794177639858674,90.58525740810329
40,62.878518222680455,83.97216411525775,24.896884884804958,87.58526829990883
50,58.60329643812631,79.9372613995129,27.561502234046475,84.55532014871335
60,56.23750325023765,77.2679561910175,29.843564508818172,82.83100504357648
70,53.76967681101992,74.32024072799734,32.193204082181,80.99321311655953
80,51.31539712166294,71.58375000918183,33.70823613697166,79.12318527993472
90,48.893795136560115,69.1803301475463,34.3383885372746,77.2336908781416
100,47.74565630177326,67.6457819180819,35.34145239669196,76.32149152641304
110,46.49232974426425,66.16189630357937,35.9814911630223,75.31310794808722
120,45.105104513316704,64.65859396736923,36.36054148094495,74.18101341060688
130,43.56552632580127,62.80114971221774,37.027149587449564,72.90400682917061
140,42.23189518453217,61.028493733762915,37.78642831892136,71.77946233089882
150,41.24458783423639,59.78172160105962,38.18357602674537,70.93546162376643
160,40.29902040766214,58.55810310727027,38.567201742064285,70.11761896795115
170,39.245580376999136,57.36990161829599,38.686628107150064,69.19509235483319
180,38.55878510869449,56.28886702881867,39.1884578909747,68.5869651118981
190,38.33461356856422,55.941204538877905,39.337062550529375,68.38730039535729
200,38.03190202889688,55.3514692313487,39.70021286412048,68.11675306064889
210,37.27062641857994,54.508696633476994,39.69657937891281,67.43156844584554
220,36.66527618710364,53.7137946075042,39.84961685749934,66.88171420370925
230,36.03658226892343,52.877699402684335,40.00514895220381,66.305829583896
240,35.73960588413599,52.357627161871015,40.235690572464385,66.03205220091672
250,35.04711700886085,51.57715250108858,40.19385046198579,65.3892061052971
260,34.15504860049349,50.682485021384,39.97751419632534,64.5516531876621
270,33.6429843266845,50.12334601851046,39.9010560231704,64.06593547163351
280,33.18047768417956,49.42497379910084,40.064825501031464,63.6240385190213
290,32.945463596248295,48.95345863465298,40.28530062501223,63.398316686977516
300,32.12515793054583,48.02455333219085,40.161070015254204,62.60406749985652
