timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,0.3309251070022583,5.208789348602295,3.6388683319091797,6.353964328765869
10,0.10364308208227158,0.10587821155786514,3.554327964782715,3.5559043884277344
20,0.11678488552570343,1.5448631048202515,3.444002628326416,3.7746200561523438
30,0.0931062251329422,0.6437057852745056,3.308262825012207,3.3703055381774902
40,0.08622600883245468,0.3626590073108673,3.223050117492676,3.243389129638672
50,0.08242734521627426,0.5398540496826172,3.1248509883880615,3.1711413860321045
60,0.0776979848742485,0.6913335919380188,3.000201940536499,3.0788235664367676
70,0.07587746530771255,0.9652743339538574,2.885359048843384,3.0425403118133545
80,0.06398478895425797,0.18896082043647766,2.787550687789917,2.79394793510437
90,0.06453284621238708,0.8396533727645874,2.677309989929199,2.8058879375457764
100,0.054243993014097214,0.18609952926635742,2.5657618045806885,2.5725021362304688
110,0.051161982119083405,0.4630073308944702,2.455073595046997,2.498351812362671
120,0.04823470115661621,0.48226431012153625,2.3774051666259766,2.4258265495300293
130,0.05109018459916115,0.9140630960464478,2.3232500553131104,2.496598243713379
140,0.0410105399787426,0.10428078472614288,2.234370470046997,2.236802816390991
150,0.04001295194029808,0.5098852515220642,2.1497902870178223,2.209429979324341
160,0.03454183042049408,0.09140695631504059,2.0507919788360596,2.052828311920166
170,0.032982438802719116,0.18286938965320587,1.9976027011871338,2.005955457687378
180,0.030895618721842766,0.1845647245645523,1.9326670169830322,1.9414596557617188
190,0.028668304905295372,0.2839083969593048,1.8484938144683838,1.8701692819595337
200,0.026329174637794495,0.016023049131035805,1.7921781539916992,1.7922497987747192
210,0.023533446714282036,0.023370927199721336,1.6942652463912964,1.6944262981414795
220,0.022062018513679504,0.02112327329814434,1.6404633522033691,1.6405993700027466
230,0.022917501628398895,0.5544686317443848,1.5774980783462524,1.672105073928833
240,0.019899921491742134,0.2876802086830139,1.5313494205474854,1.5581369400024414
250,0.01795271411538124,0.1425994485616684,1.4730569124221802,1.479943037033081
260,0.01632462814450264,0.098688505589962,1.4077874422073364,1.4112422466278076
270,0.015174241736531258,0.1421048492193222,1.3531681299209595,1.3606092929840088
280,0.014275886118412018,0.19310134649276733,1.3055152893066406,1.3197189569473267
290,0.012983596883714199,0.17890025675296783,1.2457903623580933,1.2585701942443848
300,0.012518440373241901,0.24461859464645386,1.2113677263259888,1.2358194589614868
