timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,101.14582061767578,31.823331832885742,9.993988037109375,33.35572052001953
2,98.271484375,10.882514953613281,31.025104522705078,32.87835693359375
4,4914.47509765625,229.6849365234375,36.11176681518555,232.5063934326172
6,24154954.0,12209.771484375,10799.3515625,16300.4443359375
8,721844928.0,65921.65625,59955.23828125,89108.328125
10,5615685120.0,36817.18359375,245798.75,248540.8125
12,638887985152.0,2082010.125,1641037.0,2650993.75
14,869404573696.0,1710949.5,2576063.5,3092483.0
16,145929835380736.0,31209552.0,25123540.0,40065300.0
18,2.298393598033186e+19,12182404096.0,10218233856.0,15900418048.0
20,4.356145020170945e+21,45758455808.0,214064857088.0,218900873216.0
22,7.838849498674684e+23,1347184885760.0,2609181360128.0,2936449269760.0
24,7.838834366579936e+23,1347164831744.0,2609188700160.0,2936446386176.0
26,2.201087823435353e+26,16671052922880.0,46295490232320.0,49205657731072.0
28,6.559294811388215e+30,5538449985634304.0,6440327619543040.0,8494247552483328.0
30,3.031153131432061e+33,1.8468546203877376e+16,1.8166340708519117e+17,1.825997786751959e+17
32,inf,inf,inf,inf
34,,,,
36,,,,
38,,,,
40,,,,
42,,,,
44,,,,
46,,,,
48,,,,
50,,,,
52,,,,
54,,,,
56,,,,
58,,,,
60,,,,
62,,,,
64,,,,
66,,,,
68,,,,
70,,,,
72,,,,
74,,,,
76,,,,
78,,,,
80,,,,
82,,,,
84,,,,
86,,,,
88,,,,
90,,,,
92,,,,
94,,,,
96,,,,
98,,,,
100,,,,
