timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,94.68795013427734,30.641357421875,10.132859230041504,32.27332305908203
2,77.16189575195312,27.47572898864746,9.688406944274902,29.13384246826172
4,68.44745635986328,25.65263557434082,9.739839553833008,27.439424514770508
6,63.68210983276367,24.533443450927734,9.930429458618164,26.46702003479004
8,55.39181900024414,22.611942291259766,9.900005340576172,24.684206008911133
10,50.6295051574707,21.403013229370117,9.941617012023926,23.5992488861084
12,43.7083854675293,19.571517944335938,9.886752128601074,21.92697525024414
14,40.22494888305664,18.54677391052246,9.924297332763672,21.035076141357422
16,35.605255126953125,17.134967803955078,9.902055740356445,19.790346145629883
18,29.785228729248047,15.491032600402832,9.362983703613281,18.100759506225586
20,29.086593627929688,15.205129623413086,9.421072959899902,17.887216567993164
22,27.037883758544922,14.449931144714355,9.413620948791504,17.245773315429688
24,23.06492805480957,12.90679931640625,9.334278106689453,15.9284086227417
26,21.99202537536621,12.41482162475586,9.369338035583496,15.553529739379883
28,19.53399085998535,11.305062294006348,9.331103324890137,14.658577919006348
30,18.472457885742188,10.776862144470215,9.33039665222168,14.254719734191895
32,15.958868026733398,9.497661590576172,9.238072395324707,13.249435424804688
34,14.019484519958496,8.364798545837402,9.178479194641113,12.418306350708008
36,13.2254056930542,7.814902305603027,9.187315940856934,12.06148624420166
38,11.174332618713379,6.8086419105529785,8.749860763549805,11.086823463439941
40,9.22476577758789,5.54531192779541,8.409634590148926,10.073351860046387
42,9.098416328430176,5.4532904624938965,8.38714599609375,10.004128456115723
44,9.236030578613281,5.632420063018799,8.35895824432373,10.079500198364258
46,9.348176956176758,5.768979072570801,8.339593887329102,10.140509605407715
48,8.140527725219727,4.6665191650390625,8.232217788696289,9.462864875793457
50,7.806023597717285,4.348577499389648,8.182673454284668,9.26640510559082
52,7.555459499359131,4.099628448486328,8.142671585083008,9.116471290588379
54,7.191555023193359,3.6075692176818848,8.129732131958008,8.894217491149902
56,7.339540004730225,3.9570844173431396,8.066995620727539,8.985261917114258
58,7.281380653381348,3.897479295730591,8.056353569030762,8.949591636657715
60,6.857865333557129,3.3614840507507324,8.008554458618164,8.685420036315918
62,6.994770526885986,3.692814826965332,7.95648193359375,8.771685600280762
64,6.051117897033691,2.8079960346221924,7.660120964050293,8.15857219696045
66,5.858940124511719,2.6212174892425537,7.587987422943115,8.027972221374512
68,5.690671920776367,2.4369823932647705,7.527184963226318,7.911851406097412
70,5.68412446975708,2.5474624633789062,7.485706329345703,7.907298564910889
72,5.588526248931885,2.468813896179199,7.441689491271973,7.840521812438965
74,5.523393154144287,2.4502933025360107,7.399552822113037,7.794698238372803
76,5.512242794036865,2.503751516342163,7.373323440551758,7.7868266105651855
78,5.6128411293029785,2.8502190113067627,7.3223981857299805,7.857560157775879
80,5.352301597595215,2.3541066646575928,7.302978515625,7.673025131225586
82,5.436376571655273,2.67582106590271,7.2553510665893555,7.733055114746094
84,5.352651596069336,2.5678141117095947,7.230870723724365,7.673275947570801
86,4.200421333312988,1.0520185232162476,6.715496063232422,6.797399044036865
88,4.206202507019043,1.0864404439926147,6.71475076675415,6.802075386047363
90,4.182442665100098,1.0279823541641235,6.7044854164123535,6.782836437225342
92,4.207931995391846,1.4278509616851807,6.651954174041748,6.803473472595215
94,4.186724662780762,1.4427947998046875,6.631162643432617,6.786307334899902
96,4.231334686279297,1.7887681722640991,6.583691596984863,6.822366237640381
98,4.082852840423584,1.3780403137207031,6.558382987976074,6.701595306396484
100,3.674654960632324,0.8745128512382507,6.297335147857666,6.357767105102539
