timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,90.09207533828149,264.5769406157246,141.74314033738946,300.1534196678117
10,37.268498461272706,153.7579500378525,116.7347046144803,193.05050753953668
20,25.61356429757114,101.226849880115,123.96245060872182,160.04238281646252
30,21.950148155270785,73.2604125601541,128.77523095217813,148.15582389926757
40,20.466354117400005,60.24451754265223,129.75728196695965,143.06066586382158
50,19.48844176584044,51.10113555271723,129.91195368811626,139.60100918632517
60,18.862866809421355,45.06548357934254,129.7380784472368,137.34215234013683
70,18.423129765159185,40.42674905090704,129.57163164186122,135.73183033157397
80,18.016942321524027,38.57168590125651,128.56580948393253,134.22720410380313
90,17.826558636390693,35.45315924491663,128.72308315117874,133.51613623974703
100,17.641099795092927,34.58734006111425,128.23734129569968,132.8198019690322
110,17.499196089236122,33.78421643020512,127.897704472884,132.28452702125114
120,17.3172113223858,34.46928176379398,127.00031471249974,131.59487574516646
130,17.20973442422162,33.77318437436765,126.76397927422673,131.1858773809956
140,17.102767767887904,32.87655183492592,126.57764457965449,130.77755070304653
150,16.988618973403984,32.24284954985192,126.28942008857908,130.34039655227377
160,16.868746366090644,31.946322739639115,125.88955012035535,129.8797380890901
170,16.748579868184432,32.714407195113544,125.21320788980984,129.4163044912983
180,16.703114787273776,31.397699114478606,125.36865348878261,129.24053074509473
190,16.690526785439165,31.056011326440455,125.4035523656773,129.19182166623074
200,16.593621687708062,31.593678055184416,124.8817888831411,128.81623223688877
210,16.514664447676328,32.04203146045373,124.45068367656168,128.50939439463687
220,16.491213362611663,31.82854579062163,124.41124159603089,128.4181192924568
230,16.469829109588233,31.7383157902727,124.34833501251697,128.33483201994784
240,16.409912677080357,31.56671025990654,124.15093829869942,128.10118140392132
250,16.391917317607504,30.52723431633753,124.33826958182638,128.03092328655413
260,16.312902589333895,31.509916580054032,123.77409965922567,127.72197379203742
270,16.27885213730655,31.898776668807997,123.5367159363566,127.58860504491201
280,16.24334250134122,31.368651484125817,123.5287424262413,127.44937230657992
290,16.20562809242106,31.852617738955075,123.25193238078283,127.30132792874181
300,16.14812541703952,31.78267935271889,123.03652591893912,127.07527460934138
