Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,SEED,LEARNING_RATE,BATCH_SIZE,MDP_MODULE_DISCOUNT
60,:,1612269534.54,31.406,0,228,0,0,384799037,0.125,25,0.9
58,:,1612269534.531,31.71,0,228,0,0,4017802264,0.25,5,0.8
63,:,1612269535.934,30.588,0,228,0,0,3543305936,0.125,25,0.8
61,:,1612269535.048,31.858,0,228,0,0,107577988,0.5,5,0.8
62,:,1612269535.633,31.828,0,228,0,0,240309497,0.25,25,0.95
64,:,1612269536.477,31.868,0,228,0,0,107577988,0.125,5,0.95
88,:,1612269568.35,16.98,0,150,-1,15,2289609983,0.5,25,0.9
66,:,1612269537.776,48.483,0,228,0,0,90715284,1,1,0.9
69,:,1612269539.966,46.299,0,228,0,0,733348321,0.5,1,0.8
65,:,1612269536.7,50.586,0,228,0,0,1111384852,1,1,0.95
68,:,1612269539.311,48.571,0,228,0,0,384799037,0.125,1,0.95
75,:,1612269541.533,46.684,0,228,0,0,3390822559,0.125,25,0.8
70,:,1612269540.413,48.276,0,228,0,0,2390141961,0.25,25,0.95
67,:,1612269539.286,49.53,0,228,0,0,2289609983,0.25,1,0.95
74,:,1612269540.894,47.929,0,228,0,0,2034693659,0.25,1,0.9
72,:,1612269540.752,48.265,0,228,0,0,1111384852,0.125,5,0.8
73,:,1612269540.792,48.567,0,228,0,0,384799037,0.25,5,0.9
77,:,1612269542.802,48.039,0,228,0,0,2182315642,0.5,5,0.9
71,:,1612269540.708,51.381,0,228,0,0,4017802264,0.5,25,0.95
76,:,1612269542.346,50.025,0,228,0,0,4017802264,0.5,5,0.8
78,:,1612269543.111,49.714,0,228,0,0,107577988,2,1,0.9
80,:,1612269544.323,49.493,0,228,0,0,2289609983,2,25,0.8
79,:,1612269543.117,51.375,0,228,0,0,4173556719,2,1,0.9
82,:,1612269565.302,30.151,0,228,0,0,2390141961,1,1,0.9
81,:,1612269565.032,31.369,0,228,0,0,2289609983,0.125,25,0.95
87,:,1612269567.466,29.55,0,228,0,0,2390141961,2,5,0.8
85,:,1612269566.527,30.911,0,228,0,0,240309497,0.25,5,0.8
84,:,1612269566.247,31.213,0,228,0,0,4017802264,1,5,0.8
86,:,1612269566.912,30.639,0,228,0,0,4047805392,0.5,25,0.9
83,:,1612269565.951,32.598,0,228,0,0,1953635580,2,25,0.95
89,:,1612269586.26,30.864,0,228,0,0,2289609983,2,1,0.8
106,:,1612269595.461,30.134,0,229,0,0,2034693659,2,25,0.95
107,:,1612269596.407,30.523,0,229,0,0,733348321,0.25,5,0.95
108,:,1612269597.022,29.914,0,229,0,0,3602412539,2,5,0.8
109,:,1612269597.443,29.642,0,229,0,0,1501843923,2,5,0.95
111,:,1612269597.556,29.882,0,229,0,0,107577988,0.25,25,0.8
110,:,1612269597.466,30.777,0,229,0,0,240309497,0.125,5,0.95
112,:,1612269598.554,30.273,0,229,0,0,991818103,0.125,1,0.9
90,:,1612269586.266,47.862,0,228,0,0,107577988,2,1,0.8
91,:,1612269586.273,48.591,0,228,0,0,3602412539,1,5,0.8
93,:,1612269587.889,47.746,0,228,0,0,1501843923,1,25,0.8
92,:,1612269587.293,49.069,0,228,0,0,1953635580,2,5,0.8
94,:,1612269588.225,48.196,0,228,0,0,1111384852,0.25,5,0.95
97,:,1612269588.838,47.822,0,228,0,0,2182315642,0.125,25,0.8
98,:,1612269589.025,48.469,0,228,0,0,90715284,2,1,0.95
95,:,1612269588.697,49.471,0,228,0,0,384799037,0.125,5,0.95
96,:,1612269588.823,49.394,0,228,0,0,384799037,2,25,0.9
100,:,1612269590.849,47.671,0,229,0,0,2034693659,1,25,0.8
99,:,1612269589.367,50.103,0,228,0,0,4017802264,0.5,1,0.9
101,:,1612269592.095,47.77,0,229,0,0,2390141961,0.125,25,0.8
103,:,1612269592.832,47.678,0,229,0,0,1111384852,0.125,1,0.95
104,:,1612269593.822,48.802,0,229,0,0,90715284,0.25,25,0.95
102,:,1612269592.377,50.549,0,229,0,0,107577988,2,5,0.9
105,:,1612269594.499,49.687,0,229,0,0,4173556719,0.5,1,0.9
113,:,1612269617.128,30.566,0,229,0,0,1111384852,2,25,0.8
116,:,1612269626.945,29.42,0,229,0,0,3390822559,2,1,0.8
117,:,1612269627.091,30.49,0,229,0,0,1953635580,0.125,1,0.9
118,:,1612269627.446,31.478,0,229,0,0,90715284,2,25,0.9
119,:,1612269628.249,30.851,0,229,0,0,991818103,0.25,5,0.9
114,:,1612269626.749,32.643,0,229,0,0,4173556719,2,25,0.9
115,:,1612269626.935,32.782,0,229,0,0,4173556719,0.125,5,0.95
120,:,1612269628.832,31.398,0,229,0,0,240309497,1,1,0.9
144,:,1612269660.248,19.027,0,150,-1,15,2289609983,1,1,0.95
143,:,1612269659.724,20.608,0,150,-1,15,1953635580,1,5,0.9
137,:,1612269647.717,32.694,0,229,0,0,4173556719,0.25,1,0.95
121,:,1612269634.136,48.397,0,229,0,0,1501843923,1,25,0.95
122,:,1612269634.87,49.116,0,229,0,0,2289609983,0.5,1,0.8
125,:,1612269636.428,47.69,0,229,0,0,4047805392,1,1,0.8
123,:,1612269635.642,48.842,0,229,0,0,2182315642,0.125,5,0.9
124,:,1612269636.369,48.898,0,229,0,0,1395720285,2,1,0.95
128,:,1612269638.175,48.223,0,229,0,0,2034693659,0.5,25,0.9
131,:,1612269639.477,47.203,0,229,0,0,1501843923,0.5,1,0.9
127,:,1612269637.501,49.657,0,229,0,0,3543305936,2,5,0.9
132,:,1612269639.872,47.48,0,229,0,0,2390141961,0.5,25,0.8
139,:,1612269657.588,29.77,0,229,0,0,2034693659,0.25,5,0.8
129,:,1612269638.224,49.207,0,229,0,0,2182315642,2,5,0.95
130,:,1612269638.526,49.489,0,229,0,0,2034693659,0.5,5,0.95
138,:,1612269656.372,31.67,0,229,0,0,384799037,2,5,0.9
126,:,1612269636.668,51.703,0,229,0,0,4017802264,1,25,0.95
133,:,1612269640.517,48.002,0,229,0,0,1395720285,0.25,1,0.9
140,:,1612269658.931,31.029,0,229,0,0,4017802264,0.25,1,0.8
134,:,1612269642.631,48.302,0,229,0,0,1395720285,0.25,5,0.9
141,:,1612269659.106,32.199,0,229,0,0,4017802264,2,25,0.95
142,:,1612269659.398,32.552,0,229,0,0,4017802264,0.125,5,0.95
136,:,1612269644.191,48.526,0,229,0,0,733348321,0.125,5,0.95
135,:,1612269642.932,50.302,0,229,0,0,240309497,1,25,0.95
147,:,1612269680.418,30.219,0,229,0,0,1111384852,0.125,1,0.9
145,:,1612269680.407,30.52,0,229,0,0,3543305936,1,25,0.8
146,:,1612269680.412,31.687,0,229,0,0,1395720285,2,25,0.9
160,:,1612269688.047,29.718,0,229,0,0,733348321,2,5,0.8
157,:,1612269687.364,31.126,0,229,0,0,240309497,2,1,0.95
163,:,1612269689.966,29.398,0,229,0,0,733348321,1,25,0.8
165,:,1612269691.31,28.838,0,229,0,0,2390141961,0.25,5,0.8
166,:,1612269691.955,29.967,0,229,0,0,2289609983,0.125,25,0.8
148,:,1612269682.539,47.777,0,229,0,0,3543305936,2,1,0.8
150,:,1612269684.126,49.625,0,229,0,0,4047805392,2,5,0.95
151,:,1612269684.491,49.692,0,229,0,0,3602412539,0.5,5,0.95
152,:,1612269685.275,49.306,0,229,0,0,4017802264,0.5,1,0.8
155,:,1612269687.166,47.709,0,229,0,0,2034693659,0.125,5,0.9
153,:,1612269686.405,49.526,0,229,0,0,1953635580,0.125,5,0.8
158,:,1612269687.437,48.703,0,229,0,0,240309497,2,5,0.95
149,:,1612269683.993,52.399,0,229,0,0,4173556719,1,5,0.95
156,:,1612269687.358,49.228,0,229,0,0,2390141961,2,25,0.9
154,:,1612269686.687,50.605,0,229,0,0,1395720285,1,25,0.95
161,:,1612269688.378,49.141,0,229,0,0,1501843923,0.5,5,0.95
159,:,1612269688.021,50.789,0,229,0,0,4017802264,0.5,5,0.95
162,:,1612269688.527,52.312,0,229,0,0,4173556719,0.5,25,0.95
170,:,1612269710.934,30.427,0,229,0,0,733348321,0.5,1,0.9
169,:,1612269710.642,30.873,0,229,0,0,384799037,2,1,0.8
164,:,1612269690.939,52.058,0,229,0,0,4173556719,2,25,0.8
168,:,1612269693.241,49.991,0,229,0,0,384799037,1,1,0.9
167,:,1612269692.725,50.926,0,229,0,0,2034693659,0.5,1,0.95
171,:,1612269712.105,32.351,0,229,0,0,3390822559,2,1,0.95
172,:,1612269717.77,30.802,0,229,0,0,384799037,0.125,5,0.9
173,:,1612269718.497,30.901,0,229,0,0,2034693659,1,1,0.9
174,:,1612269719.37,31.097,0,229,0,0,4047805392,0.125,25,0.9
175,:,1612269720.153,31.968,0,229,0,0,4017802264,0.125,25,0.9
176,:,1612269721.927,30.422,0,229,0,0,3543305936,0.5,1,0.9
191,:,1612269741.53,29.865,0,229,0,0,90715284,0.25,5,0.8
190,:,1612269741.366,30.605,0,229,0,0,3390822559,0.25,5,0.95
195,:,1612269744.46,30.56,0,229,0,0,2289609983,0.25,5,0.9
196,:,1612269748.578,29.612,0,229,0,0,1111384852,0.5,1,0.9
197,:,1612269749.403,30.05,0,229,0,0,2390141961,2,1,0.95
177,:,1612269730.324,49.279,0,229,0,0,3390822559,0.5,25,0.95
198,:,1612269750.472,31.034,0,229,0,0,384799037,2,1,0.95
179,:,1612269734.19,48.414,0,229,0,0,1395720285,0.5,5,0.9
178,:,1612269733.757,48.957,0,229,0,0,384799037,0.125,5,0.8
199,:,1612269752.127,30.81,0,229,0,0,733348321,1,5,0.95
200,:,1612269752.355,30.707,0,229,0,0,3543305936,2,25,0.9
184,:,1612269736.4,47.832,0,229,0,0,90715284,2,5,0.8
185,:,1612269736.595,48.114,0,229,0,0,384799037,0.5,25,0.8
181,:,1612269734.881,49.859,0,229,0,0,3543305936,1,1,0.95
180,:,1612269734.589,50.49,0,229,0,0,991818103,0.125,25,0.95
183,:,1612269736.148,49.539,0,229,0,0,3390822559,1,25,0.95
182,:,1612269735.937,50.145,0,229,0,0,2182315642,0.5,25,0.95
188,:,1612269738.817,48.863,0,229,0,0,3543305936,0.5,25,0.8
187,:,1612269737.526,50.892,0,229,0,0,107577988,0.5,25,0.95
186,:,1612269737.298,51.427,0,229,0,0,4047805392,1,25,0.95
189,:,1612269740.848,49.98,0,229,0,0,4017802264,2,5,0.8
193,:,1612269743.238,47.917,0,229,0,0,4047805392,1,5,0.9
194,:,1612269743.657,48.046,0,229,0,0,3390822559,1,5,0.95
192,:,1612269743.004,49.937,0,229,0,0,2182315642,0.5,5,0.95
201,:,1612269771.4,29.674,0,229,0,0,1501843923,2,1,0.8
202,:,1612269771.975,31.93,0,229,0,0,1501843923,0.5,1,0.95
203,:,1612269775.026,30.056,0,229,0,0,1395720285,1,5,0.8
204,:,1612269778.196,32.086,0,229,0,0,4017802264,2,5,0.95
207,:,1612269781.511,29.473,0,229,0,0,3390822559,0.5,25,0.8
205,:,1612269779.459,33.217,0,229,0,0,4173556719,1,25,0.95
211,:,1612269783.066,30.273,0,229,0,0,107577988,0.25,1,0.8
210,:,1612269782.943,31.244,0,229,0,0,4173556719,0.25,1,0.8
206,:,1612269779.609,48.986,0,229,0,0,384799037,0.125,25,0.8
225,:,1612269801.08,29.718,0,229,0,0,3390822559,0.125,5,0.9
208,:,1612269782.612,48.278,0,229,0,0,2182315642,2,1,0.95
212,:,1612269784.238,48.409,0,229,0,0,1953635580,0.25,1,0.8
213,:,1612269784.715,48.175,0,229,0,0,1111384852,0.5,5,0.95
209,:,1612269782.721,50.271,0,229,0,0,4047805392,1,5,0.95
216,:,1612269785.694,48.629,0,229,0,0,3602412539,0.25,1,0.95
215,:,1612269785.086,49.424,0,229,0,0,107577988,0.25,1,0.95
214,:,1612269784.747,50.161,0,229,0,0,4017802264,0.5,5,0.9
217,:,1612269786.09,49.407,0,229,0,0,4047805392,0.25,25,0.9
226,:,1612269803.911,31.711,0,229,0,0,240309497,0.125,25,0.95
220,:,1612269788.732,47.922,0,229,0,0,733348321,0.125,5,0.9
227,:,1612269805.088,31.799,0,229,0,0,4173556719,2,5,0.8
219,:,1612269788.425,48.723,0,229,0,0,3390822559,2,5,0.9
218,:,1612269787.687,49.911,0,229,0,0,1953635580,0.125,5,0.95
223,:,1612269791.71,47.476,0,229,0,0,733348321,0.5,5,0.8
221,:,1612269790.834,48.988,0,229,0,0,1953635580,0.25,5,0.8
222,:,1612269791.161,49.154,0,229,0,0,1953635580,1,1,0.9
228,:,1612269810.288,30.416,0,229,0,0,3543305936,1,5,0.9
229,:,1612269810.989,30.03,0,229,0,0,1111384852,0.5,5,0.8
224,:,1612269792.948,48.565,0,229,0,0,3543305936,0.125,1,0.9
231,:,1612269813.344,30.479,0,229,0,0,2182315642,0.5,25,0.9
230,:,1612269812.682,31.555,0,229,0,0,4173556719,1,1,0.8
232,:,1612269814.193,31.217,0,229,0,0,1111384852,0.25,25,0.95
234,:,1612269830.89,31.556,0,229,0,0,3602412539,0.5,25,0.95
243,:,1612269835.643,29.9,0,229,0,0,2034693659,0.125,5,0.8
245,:,1612269836.892,30.331,0,229,0,0,1395720285,2,5,0.8
252,:,1612269841.025,30.37,0,229,0,0,3390822559,2,25,0.9
251,:,1612269840.711,31.154,0,229,0,0,107577988,0.25,5,0.95
255,:,1612269844.243,29.237,0,229,0,0,733348321,0.25,5,0.8
254,:,1612269843.83,31.733,0,229,0,0,384799037,1,5,0.95
256,:,1612269845.416,32.036,0,229,0,0,4047805392,0.5,1,0.95
233,:,1612269830.885,48.153,0,229,0,0,1501843923,2,25,0.95
235,:,1612269830.896,49.121,0,229,0,0,991818103,2,1,0.8
237,:,1612269832.898,47.272,0,229,0,0,991818103,0.25,1,0.8
236,:,1612269832.654,48.174,0,229,0,0,1501843923,0.125,5,0.9
238,:,1612269832.999,48.398,0,229,0,0,90715284,0.5,5,0.9
240,:,1612269834.518,49.018,0,229,0,0,2390141961,1,1,0.95
242,:,1612269835.504,48.49,0,229,0,0,1395720285,0.5,5,0.8
239,:,1612269834.331,49.965,0,229,0,0,991818103,1,5,0.95
241,:,1612269834.919,50.601,0,229,0,0,4017802264,0.125,5,0.8
244,:,1612269836.662,49.749,0,229,0,0,384799037,1,5,0.9
247,:,1612269837.604,49.186,0,229,0,0,1395720285,2,25,0.95
246,:,1612269837.154,49.733,0,229,0,0,107577988,1,25,0.95
250,:,1612269840.322,47.233,0,229,0,0,3602412539,0.5,5,0.8
248,:,1612269839.194,48.457,0,229,0,0,384799037,1,5,0.8
253,:,1612269841.52,46.819,0,229,0,0,733348321,1,1,0.8
249,:,1612269839.832,48.852,0,229,0,0,3543305936,2,25,0.95
257,:,1612269862.452,30.695,0,229,0,0,1501843923,0.125,1,0.95
258,:,1612269865.553,32.269,0,229,0,0,1953635580,0.25,1,0.95
259,:,1612269867.227,31.122,0,229,0,0,1953635580,0.25,1,0.9
260,:,1612269871.4,30.575,0,229,0,0,2034693659,0.25,25,0.9
261,:,1612269871.871,31.494,0,229,0,0,4017802264,1,25,0.9
262,:,1612269873.487,30.5,0,229,0,0,240309497,1,25,0.9
263,:,1612269875.567,31.817,0,229,0,0,4047805392,0.5,5,0.95
264,:,1612269877.457,30.611,0,229,0,0,1953635580,2,1,0.8
281,:,1612269893.152,30.197,0,229,0,0,3602412539,0.25,5,0.9
289,:,1612269923.354,2.394,0,150,-1,15,4047805392,0.25,25,0.8
288,:,1612269908.074,18.476,0,150,-1,15,4173556719,0.5,25,0.8
265,:,1612269879.045,48.884,0,229,0,0,4047805392,1,5,0.8
282,:,1612269897.828,30.106,0,229,0,0,991818103,1,1,0.8
268,:,1612269880.836,47.223,0,229,0,0,2390141961,0.125,1,0.8
267,:,1612269880.177,48.116,0,229,0,0,1953635580,0.5,5,0.8
283,:,1612269898.355,29.944,0,229,0,0,4047805392,0.25,5,0.8
269,:,1612269881.404,48.664,0,229,0,0,3543305936,0.125,5,0.95
266,:,1612269880.025,50.918,0,229,0,0,1953635580,0.5,25,0.95
270,:,1612269883.542,48.172,0,229,0,0,2182315642,0.25,5,0.95
271,:,1612269884.001,47.945,0,229,0,0,991818103,1,5,0.9
284,:,1612269901.981,30.381,0,229,0,0,384799037,0.5,5,0.9
273,:,1612269885.528,48.414,0,229,0,0,2182315642,2,25,0.95
277,:,1612269887.562,46.388,0,229,0,0,2390141961,0.125,1,0.9
274,:,1612269886.418,47.704,0,229,0,0,107577988,0.125,5,0.8
275,:,1612269886.798,48.161,0,229,0,0,1501843923,2,5,0.8
286,:,1612269903.991,30.975,0,229,0,0,2182315642,2,1,0.9
272,:,1612269884.303,50.901,0,229,0,0,240309497,1,1,0.95
285,:,1612269903.371,32.01,0,229,0,0,4017802264,0.125,5,0.9
280,:,1612269888.691,47.565,0,229,0,0,2390141961,2,1,0.8
276,:,1612269886.893,50.086,0,229,0,0,2289609983,2,1,0.95
278,:,1612269887.658,50.312,0,229,0,0,4017802264,0.125,1,0.9
287,:,1612269907.389,31.246,0,229,0,0,4173556719,0.5,5,0.8
279,:,1612269888.345,50.76,0,229,0,0,90715284,1,5,0.95
296,:,1612269928.305,29.929,0,229,0,0,733348321,1,5,0.9
293,:,1612269927.94,30.901,0,229,0,0,384799037,0.25,5,0.8
291,:,1612269927.929,31.111,0,229,0,0,991818103,2,1,0.9
290,:,1612269927.924,31.198,0,229,0,0,2182315642,0.125,5,0.95
301,:,1612269932.369,31.424,0,229,0,0,107577988,2,25,0.8
308,:,1612269935.387,30.685,0,229,0,0,3543305936,2,5,0.95
306,:,1612269934.973,31.503,0,229,0,0,4017802264,2,25,0.8
312,:,1612269938.641,29.569,0,229,0,0,3602412539,1,1,0.8
294,:,1612269928.065,47.3,0,229,0,0,1395720285,1,1,0.8
292,:,1612269927.935,48.614,0,229,0,0,3543305936,0.125,25,0.9
297,:,1612269930.075,48.345,0,229,0,0,1395720285,0.25,5,0.8
298,:,1612269930.952,48.071,0,229,0,0,107577988,0.125,25,0.8
300,:,1612269931.952,47.351,0,229,0,0,1501843923,0.125,5,0.95
295,:,1612269928.3,52.401,0,229,0,0,4173556719,0.25,25,0.95
304,:,1612269934.13,47.286,0,229,0,0,2390141961,0.125,25,0.9
302,:,1612269933.95,49.029,0,229,0,0,991818103,0.5,1,0.9
305,:,1612269934.966,48.142,0,229,0,0,733348321,0.125,25,0.9
299,:,1612269931.722,51.488,0,229,0,0,4173556719,1,1,0.9
309,:,1612269936.262,46.972,0,229,0,0,2182315642,0.25,5,0.8
303,:,1612269933.956,49.875,0,229,0,0,1395720285,0.125,1,0.95
311,:,1612269937.976,46.22,0,229,0,0,3390822559,0.25,5,0.8
307,:,1612269935.211,49.637,0,229,0,0,4017802264,1,1,0.8
310,:,1612269936.986,48.998,0,229,0,0,2182315642,2,25,0.9
313,:,1612269939.112,47.315,0,229,0,0,1501843923,0.25,25,0.8
314,:,1612269958.241,29.768,0,229,0,0,2182315642,0.25,1,0.8
316,:,1612269959.045,30.5,0,229,0,0,1395720285,0.5,25,0.8
317,:,1612269959.128,30.453,0,229,0,0,3602412539,0.5,5,0.9
315,:,1612269958.847,31.221,0,229,0,0,1111384852,0.5,25,0.95
318,:,1612269963.797,32.072,0,229,0,0,4017802264,0.125,1,0.95
319,:,1612269966.078,30.289,0,229,0,0,2182315642,1,5,0.9
320,:,1612269966.481,30.18,0,229,0,0,3390822559,2,1,0.9
321,:,1612269968.216,30.863,0,229,0,0,1501843923,2,1,0.9
338,:,1612269988.015,29.487,0,229,0,0,1501843923,1,25,0.9
339,:,1612269989.55,30.348,0,229,0,0,90715284,2,25,0.8
340,:,1612269989.587,30.497,0,229,0,0,991818103,1,25,0.9
341,:,1612269990.074,30.402,0,229,0,0,3602412539,0.125,5,0.8
322,:,1612269975.372,49.641,0,229,0,0,991818103,0.25,5,0.95
323,:,1612269976.556,49.515,0,229,0,0,4173556719,0.125,5,0.8
342,:,1612269995.875,30.319,0,229,0,0,2289609983,0.25,1,0.8
344,:,1612269996.668,30,0,229,0,0,90715284,0.25,25,0.8
343,:,1612269996.372,30.969,0,229,0,0,991818103,2,5,0.95
325,:,1612269979.03,48.444,0,229,0,0,2182315642,0.5,25,0.8
324,:,1612269978.427,49.473,0,229,0,0,2289609983,2,5,0.95
326,:,1612269979.311,50.206,0,229,0,0,4173556719,0.125,25,0.8
327,:,1612269980.71,48.905,0,229,0,0,2182315642,0.125,1,0.95
328,:,1612269981.423,48.36,0,229,0,0,107577988,1,5,0.8
345,:,1612269999.085,31.016,0,229,0,0,107577988,0.125,1,0.95
330,:,1612269983.116,48.812,0,229,0,0,240309497,0.125,25,0.8
332,:,1612269983.242,48.778,0,229,0,0,3602412539,2,5,0.9
335,:,1612269984.855,47.411,0,229,0,0,2034693659,0.25,1,0.8
333,:,1612269983.838,48.654,0,229,0,0,991818103,0.25,1,0.9
334,:,1612269984.202,48.787,0,229,0,0,991818103,0.125,25,0.9
331,:,1612269983.217,50.293,0,229,0,0,991818103,0.5,5,0.95
329,:,1612269982.987,50.592,0,229,0,0,2289609983,0.5,5,0.95
336,:,1612269985.991,48.881,0,229,0,0,90715284,0.5,25,0.8
337,:,1612269986.434,49.974,0,229,0,0,107577988,1,25,0.9
346,:,1612270017.507,30.589,0,229,0,0,991818103,0.125,5,0.9
348,:,1612270020.088,29.779,0,229,0,0,3390822559,0.125,25,0.9
349,:,1612270020.481,29.874,0,229,0,0,1501843923,0.125,25,0.8
347,:,1612270020.083,31.391,0,229,0,0,2289609983,0.25,25,0.9
352,:,1612270026.207,30.579,0,229,0,0,2289609983,1,5,0.8
354,:,1612270027.347,30.757,0,229,0,0,3543305936,2,1,0.95
353,:,1612270026.674,32.095,0,229,0,0,3602412539,0.5,1,0.95
360,:,1612270030.109,30.177,0,229,0,0,733348321,2,5,0.95
350,:,1612270025.021,46.762,0,229,0,0,2390141961,0.125,5,0.9
351,:,1612270026.078,47.039,0,229,0,0,2182315642,0.5,1,0.9
356,:,1612270027.907,46.602,0,229,0,0,1501843923,0.25,5,0.9
355,:,1612270027.481,47.886,0,229,0,0,240309497,1,25,0.8
370,:,1612270048.102,28.976,0,229,0,0,3390822559,0.125,1,0.8
358,:,1612270029.622,48.743,0,229,0,0,240309497,0.5,1,0.9
357,:,1612270029.524,49.595,0,229,0,0,2182315642,0.25,1,0.95
359,:,1612270029.791,50.134,0,229,0,0,4047805392,1,1,0.9
362,:,1612270032.027,48.501,0,229,0,0,2034693659,1,25,0.9
372,:,1612270050.359,30.253,0,229,0,0,3390822559,2,5,0.8
366,:,1612270033.518,47.493,0,229,0,0,3602412539,0.125,1,0.9
364,:,1612270032.498,48.798,0,229,0,0,384799037,0.5,5,0.8
367,:,1612270033.586,48.148,0,229,0,0,4047805392,1,25,0.8
371,:,1612270049.874,32.118,0,229,0,0,4173556719,1,25,0.9
363,:,1612270032.273,50.124,0,229,0,0,2034693659,0.125,5,0.95
373,:,1612270051.48,30.921,0,229,0,0,2390141961,2,5,0.9
365,:,1612270032.995,49.52,0,229,0,0,90715284,0.5,5,0.95
368,:,1612270034.879,48.538,0,229,0,0,2390141961,0.5,25,0.9
361,:,1612270031.934,52.398,0,229,0,0,4173556719,2,1,0.95
369,:,1612270036.415,49.427,0,229,0,0,2034693659,0.125,1,0.95
375,:,1612270058.11,30.116,0,229,0,0,1395720285,0.25,1,0.8
376,:,1612270058.774,30.154,0,229,0,0,1501843923,0.25,25,0.9
